Date,Volume,Volume
2002-03-01,5839600,261080000
2002-03-04,6993200,298820000
2002-03-05,12723200,288840000
2002-03-06,7921200,246850000
2002-03-07,5522000,258070000
2002-03-08,5351800,271140000
2002-03-11,4286200,214210000
2002-03-12,3899000,218940000
2002-03-13,3999800,226430000
2002-03-14,3959600,185250000
2002-03-15,8160000,330430000
2002-03-18,5309600,182800000
2002-03-19,4033000,189720000
2002-03-20,3300800,209070000
2002-03-21,3739200,227260000
2002-03-22,4783200,188650000
2002-03-25,3454400,218840000
2002-03-26,4100200,202990000
2002-03-27,5119400,190880000
2002-03-28,4197200,179480000
2002-04-01,3865000,173820000
2002-04-02,3193200,191170000
2002-04-03,3418200,217770000
2002-04-04,3626800,214030000
2002-04-05,3686000,181160000
2002-04-08,3250000,220420000
2002-04-09,3329000,239080000
2002-04-10,5394600,267700000
2002-04-11,4751200,309050000
2002-04-12,5156800,231400000
2002-04-15,4084600,231610000
2002-04-16,4393800,253910000
2002-04-17,13422200,254320000
2002-04-18,17773200,266470000
2002-04-19,10570600,249560000
2002-04-22,6314800,207120000
2002-04-23,5075800,238640000
2002-04-24,5634400,219790000
2002-04-25,5308600,248480000
2002-04-26,4706000,213180000
2002-04-29,4218000,211930000
2002-04-30,5558000,271250000
2002-05-01,5456000,262390000
2002-05-02,5098800,221770000
2002-05-03,3345600,227940000
2002-05-06,3894800,213910000
2002-05-07,7028000,270090000
2002-05-08,4266000,281990000
2002-05-09,5314400,215340000
2002-05-10,4685600,212260000
2002-05-13,4226600,201420000
2002-05-14,4240400,254830000
2002-05-15,3097800,254000000
2002-05-16,4622800,198100000
2002-05-17,4712200,228190000
2002-05-20,3724800,167470000
2002-05-21,4177200,208290000
2002-05-22,3117200,198520000
2002-05-23,3518200,203610000
2002-05-24,3570600,143810000
2002-05-28,2880600,183870000
2002-05-29,2553600,198060000
2002-05-30,3489000,233250000
2002-05-31,5142200,221700000
2002-06-03,5079600,221400000
2002-06-04,4603400,263590000
2002-06-05,4841200,224800000
2002-06-06,5615400,269660000
2002-06-07,4604600,366490000
2002-06-10,3413400,226060000
2002-06-11,4744000,252640000
2002-06-12,4203400,332400000
2002-06-13,3389000,227630000
2002-06-14,4866000,286920000
2002-06-17,5128000,247560000
2002-06-18,3122400,212730000
2002-06-19,5115400,248010000
2002-06-20,4217200,277030000
2002-06-21,8891400,416400000
2002-06-24,7386400,341190000
2002-06-25,5793000,294930000
2002-06-26,5747400,407350000
2002-06-27,5664400,335340000
2002-06-28,4671000,331590000
2002-07-01,3912400,258620000
2002-07-02,4746400,313900000
2002-07-03,3439000,272750000
2002-07-05,3379800,143040000
2002-07-08,3998600,244270000
2002-07-09,3662800,255570000
2002-07-10,4853600,383600000
2002-07-11,6860400,413260000
2002-07-12,5014200,339060000
2002-07-15,6624800,379100000
2002-07-16,6003000,364500000
2002-07-17,10535000,377580000
2002-07-18,7282800,276320000
2002-07-19,7186200,379120000
2002-07-22,8175800,477860000
2002-07-23,8042400,528730000
2002-07-24,8171600,568650000
2002-07-25,7426200,442460000
2002-07-26,4087000,306600000
2002-07-29,5768800,328750000
2002-07-30,8523800,332810000
2002-07-31,6428200,328050000
2002-08-01,4522200,306600000
2002-08-02,5937000,298050000
2002-08-05,6853600,281930000
2002-08-06,6461200,303670000
2002-08-07,4914000,282860000
2002-08-08,6480000,308760000
2002-08-09,4010200,240400000
2002-08-12,3328800,194200000
2002-08-13,12986400,263650000
2002-08-14,18265000,308960000
2002-08-15,13202000,285810000
2002-08-16,6923200,250960000
2002-08-19,7987800,250510000
2002-08-20,5212800,250310000
2002-08-21,5790400,280710000
2002-08-22,4812400,236710000
2002-08-23,3310200,208070000
2002-08-26,5249800,187120000
2002-08-27,6550200,231250000
2002-08-28,4119600,219470000
2002-08-29,4985000,224250000
2002-08-30,3802000,177100000
2002-09-03,5881200,267290000
2002-09-04,5385400,273410000
2002-09-05,4661200,285590000
2002-09-06,3450400,253650000
2002-09-09,3833600,230080000
2002-09-10,6379000,220350000
2002-09-11,5520600,185470000
2002-09-12,5023200,222760000
2002-09-13,8642400,248270000
2002-09-16,5630400,189900000
2002-09-17,5477000,260470000
2002-09-18,5411200,289370000
2002-09-19,4418800,276320000
2002-09-20,6899200,431280000
2002-09-23,4230800,268190000
2002-09-24,5555800,336190000
2002-09-25,6036400,328040000
2002-09-26,7036400,334600000
2002-09-27,6015400,327120000
2002-09-30,5661600,373450000
2002-10-01,5602200,339910000
2002-10-02,5063200,322970000
2002-10-03,5445000,316980000
2002-10-04,8491400,338800000
2002-10-07,6823200,300960000
2002-10-08,7638600,377960000
2002-10-09,6361800,377870000
2002-10-10,7488600,393740000
2002-10-11,6725200,351520000
2002-10-14,4666800,228340000
2002-10-15,7080400,410910000
2002-10-16,5565400,385800000
2002-10-17,11775400,390240000
2002-10-18,10611400,319260000
2002-10-21,7819600,311250000
2002-10-22,6061600,294820000
2002-10-23,6597000,332100000
2002-10-24,4486200,303020000
2002-10-25,4802800,242650000
2002-10-28,4491600,290400000
2002-10-29,4852600,287600000
2002-10-30,5112000,290370000
2002-10-31,4677800,291380000
2002-11-01,3594400,281290000
2002-11-04,5353000,336230000
2002-11-05,4035000,252030000
2002-11-06,5768400,321670000
2002-11-07,5295600,328020000
2002-11-08,10051800,250130000
2002-11-11,4642600,213540000
2002-11-12,4148800,275330000
2002-11-13,3950800,301160000
2002-11-14,4532800,267380000
2002-11-15,3692000,290040000
2002-11-18,3156200,232900000
2002-11-19,4732200,263730000
2002-11-20,3178800,299740000
2002-11-21,4714800,399040000
2002-11-22,4966800,279420000
2002-11-25,3286600,228250000
2002-11-26,4901000,254320000
2002-11-27,6078800,226450000
2002-11-29,2761200,109700000
2002-12-02,6115000,282090000
2002-12-03,5857000,240680000
2002-12-04,4953400,283220000
2002-12-05,5083000,241330000
2002-12-06,4162400,242140000
2002-12-09,3970200,227690000
2002-12-10,3676200,224650000
2002-12-11,3899800,219990000
2002-12-12,3964400,206020000
2002-12-13,4099600,213100000
2002-12-16,4640400,207040000
2002-12-17,4481800,224130000
2002-12-18,4760200,227620000
2002-12-19,4212200,249130000
2002-12-20,5671200,386140000
2002-12-23,2993000,184910000
2002-12-24,1295400,81600000
2002-12-26,2026000,130760000
2002-12-27,2550800,143720000
2002-12-30,3428600,200850000
2002-12-31,3013200,190390000
2003-01-02,4161600,243910000
2003-01-03,4205200,234000000
2003-01-06,5217600,258040000
2003-01-07,4859200,266970000
2003-01-08,4923600,255650000
2003-01-09,4332600,253560000
2003-01-10,4171200,235610000
2003-01-13,2629000,231990000
2003-01-14,3565200,225130000
2003-01-15,3252600,254600000
2003-01-16,7420800,230790000
2003-01-17,6024600,293830000
2003-01-21,4908400,231720000
2003-01-22,5107000,265550000
2003-01-23,4176400,274990000
2003-01-24,4637000,267450000
2003-01-27,4089400,272190000
2003-01-28,5051200,265270000
2003-01-29,4297200,297990000
2003-01-30,4505200,259940000
2003-01-31,6111000,307420000
2003-02-03,5647400,221770000
2003-02-04,3493600,228700000
2003-02-05,3843400,229550000
2003-02-06,4926400,218870000
2003-02-07,4425000,220080000
2003-02-10,6086800,224630000
2003-02-11,6459800,227230000
2003-02-12,7575600,205990000
2003-02-13,7348400,238130000
2003-02-14,6359200,237900000
2003-02-18,4343200,225050000
2003-02-19,4532200,199120000
2003-02-20,4835400,219580000
2003-02-21,4776400,261470000
2003-02-24,4452000,229020000
2003-02-25,6001000,270080000
2003-02-26,6149000,261170000
2003-02-27,5249400,254920000
2003-02-28,4292800,245060000
2003-03-03,4687200,216370000
2003-03-04,5026800,219770000
2003-03-05,4605200,237140000
2003-03-06,5267600,231760000
2003-03-07,5711200,310190000
2003-03-10,4449400,215960000
2003-03-11,6419400,227470000
2003-03-12,7243400,286350000
2003-03-13,7448800,346650000
2003-03-14,7864800,301760000
2003-03-17,7946400,356750000
2003-03-18,5646400,302750000
2003-03-19,5842000,277110000
2003-03-20,6044200,266450000
2003-03-21,8488800,360490000
2003-03-24,6204000,259460000
2003-03-25,5535200,258050000
2003-03-26,4940200,227160000
2003-03-27,6143800,225400000
2003-03-28,7073400,187980000
2003-03-31,6860400,301270000
2003-04-01,5495600,263590000
2003-04-02,6003000,289360000
2003-04-03,5804600,258180000
2003-04-04,7103400,246900000
2003-04-07,6297200,285610000
2003-04-08,3884200,229810000
2003-04-09,7201400,261020000
2003-04-10,4545200,206280000
2003-04-11,4530200,214360000
2003-04-14,4214000,199690000
2003-04-15,5369600,255820000
2003-04-16,4767400,303520000
2003-04-17,14897000,246320000
2003-04-21,6948200,175900000
2003-04-22,5097400,250980000
2003-04-23,4877200,271240000
2003-04-24,4019800,239460000
2003-04-25,5155000,226270000
2003-04-28,5436200,214870000
2003-04-29,5529800,236500000
2003-04-30,7366400,252910000
2003-05-01,4153800,198580000
2003-05-02,6052200,216790000
2003-05-05,4879400,200340000
2003-05-06,5067400,225340000
2003-05-07,5864000,210880000
2003-05-08,4435400,192890000
2003-05-09,4734600,19950000
2003-05-12,6930800,224780000
2003-05-13,6616000,194040000
2003-05-14,6253000,202190000
2003-05-15,5476600,213370000
2003-05-16,4259200,244540000
2003-05-19,4875400,220770000
2003-05-20,5576600,263620000
2003-05-21,4917400,316410000
2003-05-22,2605000,278820000
2003-05-23,3345200,197850000
2003-05-27,4579600,266320000
2003-05-28,3828800,265520000
2003-05-29,5783400,286300000
2003-05-30,5094400,246980000
2003-06-02,6810200,261750000
2003-06-03,5196400,222930000
2003-06-04,4827200,253390000
2003-06-05,4573000,300130000
2003-06-06,4272400,348170000
2003-06-09,3626600,210890000
2003-06-10,3402200,211700000
2003-06-11,3902200,217720000
2003-06-12,5953800,215420000
2003-06-13,3503000,189390000
2003-06-16,3190800,209150000
2003-06-17,3579200,266920000
2003-06-18,5403000,259520000
2003-06-19,4902000,234810000
2003-06-20,9586000,338410000
2003-06-23,4525800,197010000
2003-06-24,3843200,205210000
2003-06-25,3727800,217660000
2003-06-26,4552000,190510000
2003-06-27,4566200,213230000
2003-06-30,4320600,223930000
2003-07-01,5755200,230460000
2003-07-02,3784400,253550000
2003-07-03,2257800,132100000
2003-07-07,3415400,235220000
2003-07-08,4613200,225570000
2003-07-09,3812800,273640000
2003-07-10,3414600,213540000
2003-07-11,3162400,192970000
2003-07-14,3183600,250150000
2003-07-15,4404600,271370000
2003-07-16,3506000,279140000
2003-07-17,6550000,245390000
2003-07-18,4911800,229880000
2003-07-21,5279400,204350000
2003-07-22,5831200,217580000
2003-07-23,4942400,190150000
2003-07-24,3734600,210790000
2003-07-25,3855800,201620000
2003-07-28,4485200,205610000
2003-07-29,4844800,227410000
2003-07-30,3412400,176990000
2003-07-31,4741600,243910000
2003-08-01,3259800,212650000
2003-08-04,3710400,195740000
2003-08-05,3337400,198620000
2003-08-06,4687600,214380000
2003-08-07,4571600,191330000
2003-08-08,4123600,171640000
2003-08-11,3678600,145460000
2003-08-12,3518800,167710000
2003-08-13,3127600,165850000
2003-08-14,5598600,168170000
2003-08-15,2006400,104780000
2003-08-18,3159000,185580000
2003-08-19,5031400,214810000
2003-08-20,3732400,244570000
2003-08-21,4844400,221730000
2003-08-22,4274800,250780000
2003-08-25,2929200,148680000
2003-08-26,3493000,190330000
2003-08-27,2475600,147560000
2003-08-28,3615400,163340000
2003-08-29,3429200,150050000
2003-09-02,3637000,226800000
2003-09-03,4354200,260220000
2003-09-04,3051200,203050000
2003-09-05,5887800,201900000
2003-09-08,3597600,174430000
2003-09-09,3344800,190790000
2003-09-10,3997000,206080000
2003-09-11,4147600,181230000
2003-09-12,3366200,183360000
2003-09-15,2798800,171610000
2003-09-16,3744000,196800000
2003-09-17,2322600,203820000
2003-09-18,2554600,223390000
2003-09-19,4786000,261600000
2003-09-22,3131000,191540000
2003-09-23,3635400,186460000
2003-09-24,4860000,233670000
2003-09-25,5708400,223450000
2003-09-26,4163600,227350000
2003-09-29,4460000,204810000
2003-09-30,6216000,233100000
2003-10-01,5532000,283380000
2003-10-02,5305000,173820000
2003-10-03,5123200,248430000
2003-10-06,2754200,130430000
2003-10-07,3399000,196530000
2003-10-08,2827000,183620000
2003-10-09,4931200,254740000
2003-10-10,2604000,181510000
2003-10-13,2603600,166220000
2003-10-14,2930600,182210000
2003-10-15,4470600,245140000
2003-10-16,5087000,209300000
2003-10-17,3532400,191120000
2003-10-20,3393000,173840000
2003-10-21,2984800,207690000
2003-10-22,3240200,226890000
2003-10-23,3109800,198250000
2003-10-24,3343400,297430000
2003-10-27,2970200,193710000
2003-10-28,3858800,232950000
2003-10-29,3487200,224900000
2003-10-30,3995000,239250000
2003-10-31,2956200,199610000
2003-11-03,3030400,190630000
2003-11-04,3000400,197300000
2003-11-05,3890000,178470000
2003-11-06,4167600,183020000
2003-11-07,4139800,199350000
2003-11-10,2840200,172460000
2003-11-11,2557600,162750000
2003-11-12,3597800,188850000
2003-11-13,2799600,205640000
2003-11-14,2789400,222160000
2003-11-17,2550400,204910000
2003-11-18,4359400,229300000
2003-11-19,5428400,192500000
2003-11-20,4665200,205970000
2003-11-21,4190800,209010000
2003-11-24,3963400,192330000
2003-11-25,3154600,172500000
2003-11-26,3658600,162210000
2003-11-28,1506600,79160000
2003-12-01,3979000,227650000
2003-12-02,3871600,257640000
2003-12-03,3722600,222570000
2003-12-04,2849200,267840000
2003-12-05,3340800,201640000
2003-12-08,3435400,192730000
2003-12-09,4326600,231390000
2003-12-10,3509600,220980000
2003-12-11,3398600,208630000
2003-12-12,7482200,176900000
2003-12-15,5809000,247020000
2003-12-16,5682000,233730000
2003-12-17,3300000,179180000
2003-12-18,3964400,218010000
2003-12-19,6588400,279780000
2003-12-22,4450400,165730000
2003-12-23,3469600,151090000
2003-12-24,1630600,86180000
2003-12-26,737400,49520000
2003-12-29,2617800,156400000
2003-12-30,2566000,132800000
2003-12-31,2319200,138670000
2004-01-02,3227600,168890000
2004-01-05,3031000,221290000
2004-01-06,3754200,191460000
2004-01-07,3413200,225490000
2004-01-08,3793200,237770000
2004-01-09,4035400,223250000
2004-01-12,4498000,197960000
2004-01-13,4602800,197310000
2004-01-14,4327400,186280000
2004-01-15,5439000,260090000
2004-01-16,4707600,254170000
2004-01-20,5247600,224300000
2004-01-21,4693200,214920000
2004-01-22,4540800,219720000
2004-01-23,3031800,234260000
2004-01-26,3361000,186170000
2004-01-27,4358400,206560000
2004-01-28,5798000,247660000
2004-01-29,6643800,273970000
2004-01-30,4746200,208990000
2004-02-02,5417200,224800000
2004-02-03,3651000,183810000
2004-02-04,5498000,227760000
2004-02-05,4091000,187810000
2004-02-06,4129200,182880000
2004-02-09,2718000,160720000
2004-02-10,3132200,160590000
2004-02-11,3000400,277850000
2004-02-12,2590400,197560000
2004-02-13,2853800,244990000
2004-02-17,3312000,169730000
2004-02-18,17734200,164370000
2004-02-19,5076200,219890000
2004-02-20,5090600,220560000
2004-02-23,11590600,229950000
2004-02-24,9508400,225670000
2004-02-25,4920000,192420000
2004-02-26,12298000,223230000
2004-02-27,7781600,200050000
2004-03-01,6154800,185030000
2004-03-02,6648000,215580000
2004-03-03,5000600,188800000
2004-03-04,4180800,161050000
2004-03-05,4249600,266500000
2004-03-08,4459000,199300000
2004-03-09,5117400,246270000
2004-03-10,7979400,259000000
2004-03-11,6894000,292050000
2004-03-12,4582600,223350000
2004-03-15,6760400,219150000
2004-03-16,5190200,194560000
2004-03-17,3196600,181210000
2004-03-18,4922400,218820000
2004-03-19,9176200,261590000
2004-03-22,6710000,248930000
2004-03-23,5181600,215260000
2004-03-24,5944000,224310000
2004-03-25,4706200,216420000
2004-03-26,4651400,198830000
2004-03-29,4317400,197150000
2004-03-30,5485400,189060000
2004-03-31,5686400,207420000
2004-04-01,4003800,218660000
2004-04-02,4154000,243070000
2004-04-05,3862400,182130000
2004-04-06,3298000,175720000
2004-04-07,7403200,218040000
2004-04-08,4355400,187730000
2004-04-12,4203200,142190000
2004-04-13,4088000,202540000
2004-04-14,3541800,230460000
2004-04-15,3165200,262880000
2004-04-16,3158000,234660000
2004-04-19,2160600,173340000
2004-04-20,2911000,204710000
2004-04-21,11047000,232630000
2004-04-22,6936400,265740000
2004-04-23,4777400,277070000
2004-04-26,4319200,183040000
2004-04-27,4610600,213410000
2004-04-28,4232600,232090000
2004-04-29,4950800,231880000
2004-04-30,4571600,218010000
2004-05-03,4587800,198830000
2004-05-04,5251800,208020000
2004-05-05,4555600,172170000
2004-05-06,3563600,202690000
2004-05-07,4216800,228140000
2004-05-10,5393200,272130000
2004-05-11,4519200,223650000
2004-05-12,6127200,246410000
2004-05-13,5755200,215300000
2004-05-14,5335200,175180000
2004-05-17,4753600,199660000
2004-05-18,4587400,191770000
2004-05-19,4158200,227420000
2004-05-20,3333400,155570000
2004-05-21,4896200,180980000
2004-05-24,4320000,187000000
2004-05-25,4593200,213950000
2004-05-26,6592000,171700000
2004-05-27,5435600,186670000
2004-05-28,3233800,159560000
2004-06-01,3445000,166590000
2004-06-02,2933000,183540000
2004-06-03,3138600,162840000
2004-06-04,2656800,161190000
2004-06-07,2589600,172490000
2004-06-08,3801000,170220000
2004-06-09,3203200,175090000
2004-06-10,3370400,154090000
2004-06-14,3720800,166530000
2004-06-15,4945200,223780000
2004-06-16,3620600,153020000
2004-06-17,2957000,169820000
2004-06-18,5002200,300680000
2004-06-21,3436000,175300000
2004-06-22,4697800,203470000
2004-06-23,3514600,210770000
2004-06-24,3818600,214330000
2004-06-25,3769000,308250000
2004-06-28,2966000,231100000
2004-06-29,3229200,180210000
2004-06-30,4431000,227800000
2004-07-01,4397400,234900000
2004-07-02,2908000,146600000
2004-07-06,4058200,180070000
2004-07-07,3547000,179940000
2004-07-08,3978400,181790000
2004-07-09,3252600,161230000
2004-07-12,2160400,155520000
2004-07-13,3086600,160630000
2004-07-14,3195800,298900000
2004-07-15,3739400,231930000
2004-07-16,3896800,267310000
2004-07-19,3619000,198380000
2004-07-20,4081000,197640000
2004-07-21,9277400,277570000
2004-07-22,5636200,247870000
2004-07-23,3150600,238540000
2004-07-26,5328400,221240000
2004-07-27,5846600,236270000
2004-07-28,6402400,223560000
2004-07-29,4647600,215050000
2004-07-30,3647200,197240000
2004-08-02,2863000,177330000
2004-08-03,4181800,190880000
2004-08-04,2639200,157430000
2004-08-05,3359600,178250000
2004-08-06,5016200,215870000
2004-08-09,2910400,148320000
2004-08-10,3028600,167590000
2004-08-11,3272000,182920000
2004-08-12,3443000,248090000
2004-08-13,2700000,182590000
2004-08-16,3024800,176390000
2004-08-17,2871000,186120000
2004-08-18,3887600,187150000
2004-08-19,3197000,162780000
2004-08-20,2963200,209750000
2004-08-23,3905800,144500000
2004-08-24,4605600,143050000
2004-08-25,2968600,172570000
2004-08-26,2132800,131960000
2004-08-27,1632400,114580000
2004-08-30,2160600,114850000
2004-08-31,2358800,163580000
2004-09-01,2975400,171950000
2004-09-02,2609000,181200000
2004-09-03,4250000,215670000
2004-09-07,4151400,204530000
2004-09-08,3273400,222220000
2004-09-09,3081400,223160000
2004-09-10,2255400,217580000
2004-09-13,3672600,203200000
2004-09-14,2861800,186180000
2004-09-15,4162200,203740000
2004-09-16,2985800,173240000
2004-09-17,3975600,295880000
2004-09-20,3314400,222360000
2004-09-21,2695000,223840000
2004-09-22,3142800,240390000
2004-09-23,3155600,222620000
2004-09-24,3230000,204060000
2004-09-27,3378200,198710000
2004-09-28,3773000,232170000
2004-09-29,2472800,218540000
2004-09-30,4060400,377130000
2004-10-01,3518200,267550000
2004-10-04,3296000,253190000
2004-10-05,2173400,224410000
2004-10-06,2911600,232020000
2004-10-07,2731600,275340000
2004-10-08,3022200,228590000
2004-10-11,1948800,157180000
2004-10-12,2365400,215820000
2004-10-13,4455800,276800000
2004-10-14,3435200,268650000
2004-10-15,3619400,317590000
2004-10-18,6186200,227840000
2004-10-19,4875600,264220000
2004-10-20,7563800,272670000
2004-10-21,5493400,272050000
2004-10-22,3974000,258220000
2004-10-25,4140400,233370000
2004-10-26,3467800,273770000
2004-10-27,4439200,256200000
2004-10-28,5115600,254490000
2004-10-29,3662800,262950000
2004-11-01,5384800,267040000
2004-11-02,5677800,369480000
2004-11-03,5167200,332790000
2004-11-04,3835800,365770000
2004-11-05,4806400,325770000
2004-11-08,3080600,258040000
2004-11-09,3660800,248430000
2004-11-10,3741400,281290000
2004-11-11,5330000,254080000
2004-11-12,4381200,322250000
2004-11-15,2805400,266460000
2004-11-16,2700600,237060000
2004-11-17,3889600,295230000
2004-11-18,2960600,242230000
2004-11-19,3658000,275340000
2004-11-22,3688400,240410000
2004-11-23,5052200,254780000
2004-11-24,3293400,204070000
2004-11-26,1642400,91510000
2004-11-29,6143400,247670000
2004-11-30,4030800,286900000
2004-12-01,6433800,307970000
2004-12-02,5349600,296050000
2004-12-03,3567200,286270000
2004-12-06,2936800,218660000
2004-12-07,4204600,258710000
2004-12-08,4643400,247020000
2004-12-09,5519400,278740000
2004-12-10,4955000,242290000
2004-12-13,5162000,257530000
2004-12-14,4222200,303800000
2004-12-15,5303600,305010000
2004-12-16,5726200,293600000
2004-12-17,8213400,619180000
2004-12-20,3592000,298650000
2004-12-21,4715600,294880000
2004-12-22,3770600,252910000
2004-12-23,3304400,193270000
2004-12-27,3539600,170140000
2004-12-28,2470600,169870000
2004-12-29,2337400,162830000
2004-12-30,1822800,146210000
2004-12-31,1923600,141140000
2005-01-03,4697600,270620000
2005-01-04,4759400,293280000
2005-01-05,4754200,263550000
2005-01-06,3942800,232850000
2005-01-07,3676800,283770000
2005-01-10,3817800,279500000
2005-01-11,3494600,292050000
2005-01-12,5786000,293140000
2005-01-13,3384000,271180000
2005-01-14,3005200,223070000
2005-01-18,4015800,267680000
2005-01-19,2892000,242250000
2005-01-20,5862000,242810000
2005-01-21,6158800,275680000
2005-01-24,3961600,259170000
2005-01-25,4331000,260720000
2005-01-26,4539400,247140000
2005-01-27,5278600,269690000
2005-01-28,4478800,358720000
2005-01-31,5223200,298060000
2005-02-01,5140800,283800000
2005-02-02,6567800,279860000
2005-02-03,3408800,229000000
2005-02-04,4741000,246270000
2005-02-07,3769400,218040000
2005-02-08,3653800,244710000
2005-02-09,3663800,310030000
2005-02-10,4536600,254150000
2005-02-11,6084800,263370000
2005-02-14,2632600,215370000
2005-02-15,5109200,241500000
2005-02-16,4131000,256940000
2005-02-17,3842000,257860000
2005-02-18,3295400,335660000
2005-02-22,4926400,340910000
2005-02-23,4377400,268490000
2005-02-24,3123600,257340000
2005-02-25,2376000,247140000
2005-02-28,3241000,288160000
2005-03-01,3269000,247210000
2005-03-02,3211400,235950000
2005-03-03,3572600,233480000
2005-03-04,4336600,240210000
2005-03-07,3023200,229120000
2005-03-08,3464000,205970000
2005-03-09,3798000,267970000
2005-03-10,2564600,224040000
2005-03-11,3449200,243050000
2005-03-14,3899800,237050000
2005-03-15,3785200,237710000
2005-03-16,4843400,278620000
2005-03-17,3725600,228160000
2005-03-18,9179200,531670000
2005-03-21,3309400,254560000
2005-03-22,3381400,308690000
2005-03-23,3959000,327490000
2005-03-24,2723600,238110000
2005-03-28,3082400,213820000
2005-03-29,3459200,301970000
2005-03-30,2946800,276060000
2005-03-31,3661200,259250000
2005-04-01,4014200,318810000
2005-04-04,4871200,293800000
2005-04-05,5062400,271690000
2005-04-06,2799000,237570000
2005-04-07,3264800,283340000
2005-04-08,2257200,201110000
2005-04-11,1996000,192720000
2005-04-12,3963200,267070000
2005-04-13,3246800,274850000
2005-04-14,4879000,303780000
2005-04-15,6306000,417360000
2005-04-18,4997000,301220000
2005-04-19,6097000,285960000
2005-04-20,6250800,323910000
2005-04-21,5091800,287550000
2005-04-22,3737400,273540000
2005-04-25,3025000,231210000
2005-04-26,3142800,255270000
2005-04-27,3837800,248390000
2005-04-28,4381200,279300000
2005-04-29,4193000,303790000
2005-05-02,3362600,239610000
2005-05-03,5452400,277710000
2005-05-04,4391400,275240000
2005-05-05,3388600,236460000
2005-05-06,5197200,230410000
2005-05-09,4090200,204600000
2005-05-10,3130000,234910000
2005-05-11,4228400,214890000
2005-05-12,5514200,249840000
2005-05-13,4142800,258410000
2005-05-16,3174200,217230000
2005-05-17,4721800,241110000
2005-05-18,5823600,299760000
2005-05-19,3892600,209180000
2005-05-20,3394400,232250000
2005-05-23,5094400,225290000
2005-05-24,4677200,204650000
2005-05-25,3070400,187990000
2005-05-26,3960400,194620000
2005-05-27,2023800,168060000
2005-05-31,4134800,240780000
2005-06-01,3622200,232630000
2005-06-02,2319600,187680000
2005-06-03,3482800,222230000
2005-06-06,2271800,170200000
2005-06-07,4486400,213990000
2005-06-08,4103800,195810000
2005-06-09,4241600,209810000
2005-06-10,18454600,217100000
2005-06-13,4187600,205630000
2005-06-14,3012500,192030000
2005-06-15,4613500,220840000
2005-06-16,3605900,217730000
2005-06-17,4775800,373400000
2005-06-20,3178500,173110000
2005-06-21,2837900,204330000
2005-06-22,2831800,198810000
2005-06-23,3269900,288030000
2005-06-24,7309800,343150000
2005-06-27,3222400,220510000
2005-06-28,3608800,215350000
2005-06-29,3045100,222550000
2005-06-30,5781000,301810000
2005-07-01,2160900,231380000
2005-07-05,2596800,235620000
2005-07-06,2882500,237210000
2005-07-07,3219000,275310000
2005-07-08,2794400,249260000
2005-07-11,2360800,225470000
2005-07-12,2989200,233390000
2005-07-13,2385000,216660000
2005-07-14,3603900,267790000
2005-07-15,2371100,239700000
2005-07-18,1689600,206290000
2005-07-19,3208600,318160000
2005-07-20,4108100,312420000
2005-07-21,3681000,281750000
2005-07-22,4004600,231480000
2005-07-25,5075300,190250000
2005-07-26,4866400,220390000
2005-07-27,4498600,213220000
2005-07-28,4266100,220170000
2005-07-29,2753800,215280000
2005-08-01,3822200,192790000
2005-08-02,3934500,241690000
2005-08-03,3303900,237650000
2005-08-04,5274200,230600000
2005-08-05,3301400,218240000
2005-08-08,3353800,185880000
2005-08-09,4884300,207460000
2005-08-10,6518800,258420000
2005-08-11,6105100,234250000
2005-08-12,4778100,218890000
2005-08-15,2815500,173340000
2005-08-16,2845200,232520000
2005-08-17,2542200,235040000
2005-08-18,2745400,213900000
2005-08-19,2771300,219830000
2005-08-22,2206900,215570000
2005-08-23,2036500,210670000
2005-08-24,3341100,256640000
2005-08-25,2802300,188100000
2005-08-26,2330400,192100000
2005-08-29,2270000,202970000
2005-08-30,3145100,234650000
2005-08-31,4852600,281200000
2005-09-01,3068800,278990000
2005-09-02,3263100,204490000
2005-09-06,4011400,233670000
2005-09-07,2626300,226790000
2005-09-08,2049600,222990000
2005-09-09,2098900,247140000
2005-09-12,2428700,201190000
2005-09-13,2971700,222620000
2005-09-14,3044000,225350000
2005-09-15,3203900,225350000
2005-09-16,6490000,546940000
2005-09-19,3726900,233530000
2005-09-20,2553300,244560000
2005-09-21,3744800,266650000
2005-09-22,2655900,254260000
2005-09-23,2899600,238590000
2005-09-26,3293400,234320000
2005-09-27,2438600,224960000
2005-09-28,3087700,238740000
2005-09-29,3927200,236020000
2005-09-30,3334400,222160000
2005-10-03,3025100,239190000
2005-10-04,3522000,301840000
2005-10-05,3917000,266720000
2005-10-06,4427700,316440000
2005-10-07,3508100,237340000
2005-10-10,2331100,236540000
2005-10-11,2579000,261000000
2005-10-12,3143800,293420000
2005-10-13,3103000,270400000
2005-10-14,4603000,238950000
2005-10-17,3659900,242880000
2005-10-18,6011900,297590000
2005-10-19,4658000,316880000
2005-10-20,4022900,334850000
2005-10-21,4272500,357930000
2005-10-24,3437500,263690000
2005-10-25,2931000,246960000
2005-10-26,3536900,266810000
2005-10-27,2612000,236490000
2005-10-28,2806200,283060000
2005-10-31,3430800,320080000
2005-11-01,3406500,294480000
2005-11-02,3872100,279710000
2005-11-03,3687300,320900000
2005-11-04,2476300,230870000
2005-11-07,2551700,241260000
2005-11-08,2146600,201770000
