Date,TRV,DOW
2002-12-13,2096800,213100000
2002-12-16,1080700,207040000
2002-12-17,622900,224130000
2002-12-18,695200,227620000
2002-12-19,786500,249130000
2002-12-20,1209700,386140000
2002-12-23,760200,184910000
2002-12-24,267700,81600000
2002-12-26,475000,130760000
2002-12-27,603600,143720000
2002-12-30,882700,200850000
2002-12-31,622400,190390000
2003-01-02,833000,243910000
2003-01-03,961100,234000000
2003-01-06,1200300,258040000
2003-01-07,1441100,266970000
2003-01-08,1385300,255650000
2003-01-09,1178000,253560000
2003-01-10,799800,235610000
2003-01-13,888500,231990000
2003-01-14,650800,225130000
2003-01-15,1986000,254600000
2003-01-16,2788900,230790000
2003-01-17,1792800,293830000
2003-01-21,1200500,231720000
2003-01-22,1224200,265550000
2003-01-23,475400,274990000
2003-01-24,1155200,267450000
2003-01-27,2033700,272190000
2003-01-28,1539700,265270000
2003-01-29,1803600,297990000
2003-01-30,1288100,259940000
2003-01-31,1158800,307420000
2003-02-03,1648800,221770000
2003-02-04,3810600,228700000
2003-02-05,1791200,229550000
2003-02-06,2447800,218870000
2003-02-07,1411500,220080000
2003-02-10,933600,224630000
2003-02-11,1042700,227230000
2003-02-12,890600,205990000
2003-02-13,1518900,238130000
2003-02-14,1681100,237900000
2003-02-18,1592800,225050000
2003-02-19,733100,199120000
2003-02-20,649200,219580000
2003-02-21,779900,261470000
2003-02-24,1469500,229020000
2003-02-25,1356300,270080000
2003-02-26,1325000,261170000
2003-02-27,2353300,254920000
2003-02-28,1302300,245060000
2003-03-03,1370700,216370000
2003-03-04,1124900,219770000
2003-03-05,1237400,237140000
2003-03-06,909700,231760000
2003-03-07,1041000,310190000
2003-03-10,1619200,215960000
2003-03-11,1378300,227470000
2003-03-12,1527400,286350000
2003-03-13,1249900,346650000
2003-03-14,786100,301760000
2003-03-17,1641300,356750000
2003-03-18,2075000,302750000
2003-03-19,2265000,277110000
2003-03-20,1227100,266450000
2003-03-21,1002500,360490000
2003-03-24,953800,259460000
2003-03-25,1879900,258050000
2003-03-26,731100,227160000
2003-03-27,767600,225400000
2003-03-28,855900,187980000
2003-03-31,740400,301270000
2003-04-01,1392700,263590000
2003-04-02,1117400,289360000
2003-04-03,1135800,258180000
2003-04-04,839800,246900000
2003-04-07,694400,285610000
2003-04-08,842900,229810000
2003-04-09,1261100,261020000
2003-04-10,1336000,206280000
2003-04-11,684400,214360000
2003-04-14,673200,199690000
2003-04-15,796200,255820000
2003-04-16,948400,303520000
2003-04-17,860900,246320000
2003-04-21,1153100,175900000
2003-04-22,2113500,250980000
2003-04-23,1177200,271240000
2003-04-24,1391300,239460000
2003-04-25,1069100,226270000
2003-04-28,726100,214870000
2003-04-29,2350800,236500000
2003-04-30,4411300,252910000
2003-05-01,2080000,198580000
2003-05-02,1079300,216790000
2003-05-05,1147200,200340000
2003-05-06,847000,225340000
2003-05-07,762600,210880000
2003-05-08,808200,192890000
2003-05-09,1029500,19950000
2003-05-12,1869400,224780000
2003-05-13,1423800,194040000
2003-05-14,1279600,202190000
2003-05-15,1221800,213370000
2003-05-16,750000,244540000
2003-05-19,1648900,220770000
2003-05-20,1559400,263620000
2003-05-21,1347500,316410000
2003-05-22,1540600,278820000
2003-05-23,1290200,197850000
2003-05-27,968500,266320000
2003-05-28,1317200,265520000
2003-05-29,2135100,286300000
2003-05-30,1169400,246980000
2003-06-02,1526000,261750000
2003-06-03,1461000,222930000
2003-06-04,962300,253390000
2003-06-05,1031100,300130000
2003-06-06,1393000,348170000
2003-06-09,1171800,210890000
2003-06-10,875200,211700000
2003-06-11,1820200,217720000
2003-06-12,960900,215420000
2003-06-13,952100,189390000
2003-06-16,1180600,209150000
2003-06-17,1456400,266920000
2003-06-18,1225300,259520000
2003-06-19,1025000,234810000
2003-06-20,1554000,338410000
2003-06-23,1139000,197010000
2003-06-24,1250200,205210000
2003-06-25,895100,217660000
2003-06-26,1498000,190510000
2003-06-27,694600,213230000
2003-06-30,2308100,223930000
2003-07-01,1110900,230460000
2003-07-02,1680200,253550000
2003-07-03,934700,132100000
2003-07-07,1197500,235220000
2003-07-08,1021900,225570000
2003-07-09,1039000,273640000
2003-07-10,1222700,213540000
2003-07-11,1079000,192970000
2003-07-14,1290800,250150000
2003-07-15,1058200,271370000
2003-07-16,1493100,279140000
2003-07-17,1865900,245390000
2003-07-18,1648500,229880000
2003-07-21,1175100,204350000
2003-07-22,1119700,217580000
2003-07-23,1018500,190150000
2003-07-24,1074800,210790000
2003-07-25,855200,201620000
2003-07-28,1017900,205610000
2003-07-29,821200,227410000
2003-07-30,1915900,176990000
2003-07-31,1492400,243910000
2003-08-01,1388000,212650000
2003-08-04,1229000,195740000
2003-08-05,1429500,198620000
2003-08-06,1480000,214380000
2003-08-07,927100,191330000
2003-08-08,1046400,171640000
2003-08-11,1334800,145460000
2003-08-12,978900,167710000
2003-08-13,767600,165850000
2003-08-14,1898400,168170000
2003-08-15,290500,104780000
2003-08-18,356100,185580000
2003-08-19,498500,214810000
2003-08-20,1141600,244570000
2003-08-21,766100,221730000
2003-08-22,895600,250780000
2003-08-25,610500,148680000
2003-08-26,681800,190330000
2003-08-27,773700,147560000
2003-08-28,964200,163340000
2003-08-29,751900,150050000
2003-09-02,686300,226800000
2003-09-03,1033200,260220000
2003-09-04,575400,203050000
2003-09-05,690800,201900000
2003-09-08,2058700,174430000
2003-09-09,2164200,190790000
2003-09-10,2321400,206080000
2003-09-11,1984500,181230000
2003-09-12,3065300,183360000
2003-09-15,1638300,171610000
2003-09-16,2030900,196800000
2003-09-17,5672300,203820000
2003-09-18,2744900,223390000
2003-09-19,1925400,261600000
2003-09-22,1265500,191540000
2003-09-23,1159800,186460000
2003-09-24,1448800,233670000
2003-09-25,773500,223450000
2003-09-26,1196900,227350000
2003-09-29,1434800,204810000
2003-09-30,1331600,233100000
2003-10-01,1322700,283380000
2003-10-02,1303300,173820000
2003-10-03,1572600,248430000
2003-10-06,1108900,130430000
2003-10-07,826000,196530000
2003-10-08,672700,183620000
2003-10-09,1016300,254740000
2003-10-10,911700,181510000
2003-10-13,451200,166220000
2003-10-14,615600,182210000
2003-10-15,675600,245140000
2003-10-16,779400,209300000
2003-10-17,2794000,191120000
2003-10-20,1174200,173840000
2003-10-21,959200,207690000
2003-10-22,1329500,226890000
2003-10-23,819700,198250000
2003-10-24,664500,297430000
2003-10-27,790900,193710000
2003-10-28,1293200,232950000
2003-10-29,1386100,224900000
2003-10-30,3710700,239250000
2003-10-31,1208800,199610000
2003-11-03,1044600,190630000
2003-11-04,1460200,197300000
2003-11-05,1138800,178470000
2003-11-06,994600,183020000
2003-11-07,1262500,199350000
2003-11-10,727400,172460000
2003-11-11,966900,162750000
2003-11-12,1294600,188850000
2003-11-13,902400,205640000
2003-11-14,711800,222160000
2003-11-17,10356700,204910000
2003-11-18,2282900,229300000
2003-11-19,3873300,192500000
2003-11-20,2270200,205970000
2003-11-21,1626300,209010000
2003-11-24,1759200,192330000
2003-11-25,3106800,172500000
2003-11-26,1876500,162210000
2003-11-28,735100,79160000
2003-12-01,1655600,227650000
2003-12-02,1843100,257640000
2003-12-03,2450800,222570000
2003-12-04,1754800,267840000
2003-12-05,1574700,201640000
2003-12-08,1599200,192730000
2003-12-09,1556400,231390000
2003-12-10,1302600,220980000
2003-12-11,833500,208630000
2003-12-12,804200,176900000
2003-12-15,1072000,247020000
2003-12-16,895800,233730000
2003-12-17,2224300,179180000
2003-12-18,1084800,218010000
2003-12-19,1652900,279780000
2003-12-22,1300200,165730000
2003-12-23,1248300,151090000
2003-12-24,298600,86180000
2003-12-26,453600,49520000
2003-12-29,1666100,156400000
2003-12-30,1793500,132800000
2003-12-31,792500,138670000
2004-01-02,1036000,168890000
2004-01-05,835900,221290000
2004-01-06,1025600,191460000
2004-01-07,1800600,225490000
2004-01-08,2450800,237770000
2004-01-09,1750000,223250000
2004-01-12,2173800,197960000
2004-01-13,1787900,197310000
2004-01-14,1471300,186280000
2004-01-15,1405000,260090000
2004-01-16,1724700,254170000
2004-01-20,1656400,224300000
2004-01-21,2119300,214920000
2004-01-22,1282500,219720000
2004-01-23,1717000,234260000
2004-01-26,1350700,186170000
2004-01-27,1014300,206560000
2004-01-28,1332400,247660000
2004-01-29,1562900,273970000
2004-01-30,2447100,208990000
2004-02-02,1666800,224800000
2004-02-03,1088000,183810000
2004-02-04,1065100,227760000
2004-02-05,872200,187810000
2004-02-06,891300,182880000
2004-02-09,1110600,160720000
2004-02-10,901100,160590000
2004-02-11,1244600,277850000
2004-02-12,950700,197560000
2004-02-13,1337900,244990000
2004-02-17,993400,169730000
2004-02-18,543900,164370000
2004-02-19,668400,219890000
2004-02-20,627200,220560000
2004-02-23,644300,229950000
2004-02-24,694100,225670000
2004-02-25,803500,192420000
2004-02-26,721600,223230000
2004-02-27,1007800,200050000
2004-03-01,851600,185030000
2004-03-02,626400,215580000
2004-03-03,788000,188800000
2004-03-04,738800,161050000
2004-03-05,905100,266500000
2004-03-08,877500,199300000
2004-03-09,831100,246270000
2004-03-10,751700,259000000
2004-03-11,1621600,292050000
2004-03-12,832000,223350000
2004-03-15,986200,219150000
2004-03-16,2193600,194560000
2004-03-17,895300,181210000
2004-03-18,1404100,218820000
2004-03-19,770100,261590000
2004-03-22,715100,248930000
2004-03-23,859200,215260000
2004-03-24,1329500,224310000
2004-03-25,1368200,216420000
2004-03-26,766700,198830000
2004-03-29,1833700,197150000
2004-03-30,1534600,189060000
2004-03-31,2941800,207420000
2004-04-01,5891900,218660000
2004-04-02,2789300,243070000
2004-04-05,3187700,182130000
2004-04-06,3068400,175720000
2004-04-07,4511300,218040000
2004-04-08,4825100,187730000
2004-04-12,3496100,142190000
2004-04-13,3191700,202540000
2004-04-14,3275400,230460000
2004-04-15,3354300,262880000
2004-04-16,3631200,234660000
2004-04-19,2163300,173340000
2004-04-20,2897900,204710000
2004-04-21,2664000,232630000
2004-04-22,2676500,265740000
2004-04-23,2891200,277070000
2004-04-26,2339300,183040000
2004-04-27,2084100,213410000
2004-04-28,2726900,232090000
2004-04-29,6098600,231880000
2004-04-30,2102900,218010000
2004-05-03,2704600,198830000
2004-05-04,3107700,208020000
2004-05-05,3537600,172170000
2004-05-06,2354400,202690000
2004-05-07,2660900,228140000
2004-05-10,3180100,272130000
2004-05-11,2284600,223650000
2004-05-12,3873200,246410000
2004-05-13,2594400,215300000
2004-05-14,1835200,175180000
2004-05-17,1438200,199660000
2004-05-18,1747000,191770000
2004-05-19,2775100,227420000
2004-05-20,1601600,155570000
2004-05-21,1773700,180980000
2004-05-24,1235300,187000000
2004-05-25,1602500,213950000
2004-05-26,3263800,171700000
2004-05-27,1932400,186670000
2004-05-28,2420500,159560000
2004-06-01,2025700,166590000
2004-06-02,2177400,183540000
2004-06-03,2134400,162840000
2004-06-04,1646500,161190000
2004-06-07,2454300,172490000
2004-06-08,2157000,170220000
2004-06-09,1355900,175090000
2004-06-10,2813900,154090000
2004-06-14,1612700,166530000
2004-06-15,1919900,223780000
2004-06-16,1556000,153020000
2004-06-17,2014600,169820000
2004-06-18,2055500,300680000
2004-06-21,1350600,175300000
2004-06-22,2009000,203470000
2004-06-23,3532600,210770000
2004-06-24,2620200,214330000
2004-06-25,5418400,308250000
2004-06-28,3022100,231100000
2004-06-29,1649400,180210000
2004-06-30,1992300,227800000
2004-07-01,3137000,234900000
2004-07-02,2964600,146600000
2004-07-06,3510400,180070000
2004-07-07,3277600,179940000
2004-07-08,1957000,181790000
2004-07-09,1747700,161230000
2004-07-12,1564600,155520000
2004-07-13,1074300,160630000
2004-07-14,1591800,298900000
2004-07-15,4196500,231930000
2004-07-16,2557800,267310000
2004-07-19,2152700,198380000
2004-07-20,3558400,197640000
2004-07-21,2149300,277570000
2004-07-22,3019000,247870000
2004-07-23,7400700,238540000
2004-07-26,4759000,221240000
2004-07-27,3832500,236270000
2004-07-28,2117500,223560000
2004-07-29,2434500,215050000
2004-07-30,1259100,197240000
2004-08-02,1719000,177330000
2004-08-03,2800200,190880000
2004-08-04,2191300,157430000
2004-08-05,3952700,178250000
2004-08-06,5558300,215870000
2004-08-09,2900300,148320000
2004-08-10,3386600,167590000
2004-08-11,1721300,182920000
2004-08-12,3044000,248090000
2004-08-13,3209400,182590000
2004-08-16,2178600,176390000
2004-08-17,3924000,186120000
2004-08-18,2035400,187150000
2004-08-19,3297400,162780000
2004-08-20,1758200,209750000
2004-08-23,1977200,144500000
2004-08-24,1547000,143050000
2004-08-25,1407300,172570000
2004-08-26,1465500,131960000
2004-08-27,3057000,114580000
2004-08-30,2099700,114850000
2004-08-31,2294800,163580000
2004-09-01,2723700,171950000
2004-09-02,2990400,181200000
2004-09-03,1147300,215670000
2004-09-07,2510300,204530000
2004-09-08,2205200,222220000
2004-09-09,1817200,223160000
2004-09-10,1897100,217580000
2004-09-13,2146500,203200000
2004-09-14,1701100,186180000
2004-09-15,3370900,203740000
2004-09-16,2541700,173240000
2004-09-17,3383600,295880000
2004-09-20,1703100,222360000
2004-09-21,3067400,223840000
2004-09-22,1622900,240390000
2004-09-23,1896700,222620000
2004-09-24,1532500,204060000
2004-09-27,6295300,198710000
2004-09-28,2960200,232170000
2004-09-29,2674000,218540000
2004-09-30,3016300,377130000
2004-10-01,1908400,267550000
2004-10-04,1870900,253190000
2004-10-05,1787900,224410000
2004-10-06,2655300,232020000
2004-10-07,2202700,275340000
2004-10-08,1755500,228590000
2004-10-11,1667300,157180000
2004-10-12,2323400,215820000
2004-10-13,2072000,276800000
2004-10-14,6271400,268650000
2004-10-15,9512500,317590000
2004-10-18,5902100,227840000
2004-10-19,4619000,264220000
2004-10-20,5213200,272670000
2004-10-21,3669400,272050000
2004-10-22,3561300,258220000
2004-10-25,3006000,233370000
2004-10-26,4438900,273770000
2004-10-27,2574400,256200000
2004-10-28,2993500,254490000
2004-10-29,2255700,262950000
2004-11-01,1734600,267040000
2004-11-02,2039100,369480000
2004-11-03,3373400,332790000
2004-11-04,4629800,365770000
2004-11-05,3435700,325770000
2004-11-08,1970500,258040000
2004-11-09,1975500,248430000
2004-11-10,2600900,281290000
2004-11-11,2150100,254080000
2004-11-12,2605600,322250000
2004-11-15,2000400,266460000
2004-11-16,1229200,237060000
2004-11-17,2524300,295230000
2004-11-18,1437200,242230000
2004-11-19,1811000,275340000
2004-11-22,2676400,240410000
2004-11-23,2141300,254780000
2004-11-24,1453600,204070000
2004-11-26,368900,91510000
2004-11-29,1630800,247670000
2004-11-30,2270800,286900000
2004-12-01,2115100,307970000
2004-12-02,1377700,296050000
2004-12-03,2420400,286270000
2004-12-06,1556500,218660000
2004-12-07,3237200,258710000
2004-12-08,1906600,247020000
2004-12-09,2049100,278740000
2004-12-10,2359500,242290000
2004-12-13,2157100,257530000
2004-12-14,1677900,303800000
2004-12-15,2738600,305010000
2004-12-16,2159700,293600000
2004-12-17,2821600,619180000
2004-12-20,1851600,298650000
2004-12-21,3600200,294880000
2004-12-22,2161400,252910000
2004-12-23,1447700,193270000
2004-12-27,1149900,170140000
2004-12-28,2401500,169870000
2004-12-29,1624000,162830000
2004-12-30,1528300,146210000
2004-12-31,1745300,141140000
2005-01-03,2765600,270620000
2005-01-04,1776600,293280000
2005-01-05,2447200,263550000
2005-01-06,2592200,232850000
2005-01-07,1598800,283770000
2005-01-10,1528300,279500000
2005-01-11,2452600,292050000
2005-01-12,1753100,293140000
2005-01-13,1473700,271180000
2005-01-14,1494900,223070000
2005-01-18,2135200,267680000
2005-01-19,1864900,242250000
2005-01-20,1868800,242810000
2005-01-21,1259400,275680000
2005-01-24,2464300,259170000
2005-01-25,1840200,260720000
2005-01-26,2787900,247140000
2005-01-27,2074800,269690000
2005-01-28,2132700,358720000
2005-01-31,2535500,298060000
2005-02-01,8042200,283800000
2005-02-02,4631800,279860000
2005-02-03,3609400,229000000
2005-02-04,2574300,246270000
2005-02-07,3056300,218040000
2005-02-08,2069400,244710000
2005-02-09,4124200,310030000
2005-02-10,4344800,254150000
2005-02-11,3635600,263370000
2005-02-14,2085500,215370000
2005-02-15,2299400,241500000
2005-02-16,2613200,256940000
2005-02-17,2089500,257860000
2005-02-18,1903700,335660000
2005-02-22,2175200,340910000
2005-02-23,1342100,268490000
2005-02-24,1085100,257340000
2005-02-25,1561200,247140000
2005-02-28,1933200,288160000
2005-03-01,2047000,247210000
2005-03-02,1811800,235950000
2005-03-03,1949800,233480000
2005-03-04,2805400,240210000
2005-03-07,1430600,229120000
2005-03-08,2225400,205970000
2005-03-09,1181600,267970000
2005-03-10,1654100,224040000
2005-03-11,1522800,243050000
2005-03-14,1656200,237050000
2005-03-15,1453500,237710000
2005-03-16,2300400,278620000
2005-03-17,1203200,228160000
2005-03-18,3408900,531670000
2005-03-21,2290200,254560000
2005-03-22,1851200,308690000
2005-03-23,2296900,327490000
2005-03-24,2168900,238110000
2005-03-28,1941300,213820000
2005-03-29,2013100,301970000
2005-03-30,2486900,276060000
2005-03-31,1873000,259250000
2005-04-01,5161100,318810000
2005-04-04,3782000,293800000
2005-04-05,2301200,271690000
2005-04-06,1721600,237570000
2005-04-07,2057700,283340000
2005-04-08,2739700,201110000
2005-04-11,2195700,192720000
2005-04-12,4160600,267070000
2005-04-13,2400000,274850000
2005-04-14,2342800,303780000
2005-04-15,2543300,417360000
2005-04-18,2706400,301220000
2005-04-19,2173300,285960000
2005-04-20,1756000,323910000
2005-04-21,1546900,287550000
2005-04-22,1945600,273540000
2005-04-25,1609900,231210000
2005-04-26,1570700,255270000
2005-04-27,3176800,248390000
2005-04-28,1493800,279300000
2005-04-29,4225200,303790000
2005-05-02,1875400,239610000
2005-05-03,4637600,277710000
2005-05-04,3870300,275240000
2005-05-05,2621200,236460000
2005-05-06,2233400,230410000
2005-05-09,2173700,204600000
2005-05-10,2424400,234910000
2005-05-11,2282000,214890000
2005-05-12,2238900,249840000
2005-05-13,2600600,258410000
2005-05-16,1893500,217230000
2005-05-17,2318300,241110000
2005-05-18,6160500,299760000
2005-05-19,2574200,209180000
2005-05-20,2793800,232250000
2005-05-23,2388800,225290000
2005-05-24,3046100,204650000
2005-05-25,2278200,187990000
2005-05-26,1689200,194620000
2005-05-27,1303600,168060000
2005-05-31,2484500,240780000
2005-06-01,1909800,232630000
2005-06-02,2133900,187680000
2005-06-03,2254500,222230000
2005-06-06,1964700,170200000
2005-06-07,1894300,213990000
2005-06-08,3616400,195810000
2005-06-09,3261400,209810000
2005-06-10,3428200,217100000
2005-06-13,1826200,205630000
2005-06-14,1662800,192030000
2005-06-15,1392100,220840000
2005-06-16,1074400,217730000
2005-06-17,2397500,373400000
2005-06-20,1132700,173110000
2005-06-21,1081000,204330000
2005-06-22,2096500,198810000
2005-06-23,1543500,288030000
2005-06-24,1366500,343150000
2005-06-27,1916700,220510000
2005-06-28,1510200,215350000
2005-06-29,3675700,222550000
2005-06-30,3947000,301810000
2005-07-01,1466900,231380000
2005-07-05,2003900,235620000
2005-07-06,1733200,237210000
2005-07-07,2152000,275310000
2005-07-08,4311700,249260000
2005-07-11,3868200,225470000
2005-07-12,2864200,233390000
2005-07-13,2316800,216660000
2005-07-14,2136900,267790000
2005-07-15,1849100,239700000
2005-07-18,1338500,206290000
2005-07-19,1739600,318160000
2005-07-20,1627800,312420000
2005-07-21,2545300,281750000
2005-07-22,1727700,231480000
2005-07-25,1153500,190250000
2005-07-26,1456200,220390000
2005-07-27,2407300,213220000
2005-07-28,4871800,220170000
2005-07-29,4303300,215280000
2005-08-01,3538200,192790000
2005-08-02,2482800,241690000
2005-08-03,2298100,237650000
2005-08-04,3007600,230600000
2005-08-05,2800900,218240000
2005-08-08,1642400,185880000
2005-08-09,3216700,207460000
2005-08-10,2250400,258420000
2005-08-11,2267000,234250000
2005-08-12,2115300,218890000
2005-08-15,2246900,173340000
2005-08-16,2006500,232520000
2005-08-17,3362400,235040000
2005-08-18,4683200,213900000
2005-08-19,2322900,219830000
2005-08-22,3644000,215570000
2005-08-23,1937600,210670000
2005-08-24,1890900,256640000
2005-08-25,1922300,188100000
2005-08-26,2299600,192100000
2005-08-29,4196800,202970000
2005-08-30,2889300,234650000
2005-08-31,6914000,281200000
2005-09-01,4603600,278990000
2005-09-02,2308400,204490000
2005-09-06,3436900,233670000
2005-09-07,2316800,226790000
2005-09-08,4243400,222990000
2005-09-09,5548900,247140000
2005-09-12,4443500,201190000
2005-09-13,4068900,222620000
2005-09-14,3142100,225350000
2005-09-15,2634300,225350000
2005-09-16,4540600,546940000
2005-09-19,3124700,233530000
2005-09-20,3255000,244560000
2005-09-21,3713900,266650000
2005-09-22,3715300,254260000
2005-09-23,2882300,238590000
2005-09-26,5283800,234320000
2005-09-27,2856900,224960000
2005-09-28,2697700,238740000
2005-09-29,3324000,236020000
2005-09-30,2947800,222160000
2005-10-03,2986400,239190000
2005-10-04,2325500,301840000
2005-10-05,3436300,266720000
2005-10-06,2281000,316440000
2005-10-07,3227400,237340000
2005-10-10,1657500,236540000
2005-10-11,1589200,261000000
2005-10-12,1851400,293420000
2005-10-13,2163300,270400000
2005-10-14,2323300,238950000
2005-10-17,1389000,242880000
2005-10-18,2398000,297590000
2005-10-19,2977300,316880000
2005-10-20,2520800,334850000
2005-10-21,2624700,357930000
2005-10-24,2259200,263690000
2005-10-25,2668400,246960000
2005-10-26,3259400,266810000
2005-10-27,3494300,236490000
2005-10-28,3491300,283060000
2005-10-31,3818300,320080000
2005-11-01,5147100,294480000
2005-11-02,3834800,279710000
2005-11-03,2947400,320900000
2005-11-04,2631100,230870000
2005-11-07,3106700,241260000
2005-11-08,2674800,201770000
2005-11-09,2714300,244430000
2005-11-10,2665200,293350000
2005-11-11,1984100,195880000
2005-11-14,2664100,211290000
2005-11-15,1962300,267560000
2005-11-16,1434400,286000000
2005-11-17,2838300,274320000
2005-11-18,2422400,351030000
2005-11-21,1506700,250280000
2005-11-22,2215200,311190000
2005-11-23,1439600,236740000
2005-11-25,613400,122460000
2005-11-28,2020900,259360000
2005-11-29,2908300,255250000
2005-11-30,2207300,257650000
2005-12-01,3223000,256980000
2005-12-02,1631000,214900000
2005-12-05,3760400,237340000
2005-12-06,2923700,264630000
2005-12-07,2049800,243490000
2005-12-08,2754000,253290000
2005-12-09,2753200,238930000
2005-12-12,2549100,254130000
2005-12-13,2229000,329050000
2005-12-14,2690200,336440000
2005-12-15,2573100,297560000
2005-12-16,4857600,419040000
2005-12-19,3131500,331170000
2005-12-20,3067900,254440000
2005-12-21,2416100,257850000
2005-12-22,1399800,229500000
2005-12-23,897300,126720000
2005-12-27,1346000,174190000
2005-12-28,2644600,153230000
2005-12-29,2583100,160010000
2005-12-30,1633400,191020000
2006-01-03,3843800,302950000
2006-01-04,2285900,271490000
2006-01-05,3069300,250910000
2006-01-06,2641500,291740000
2006-01-09,2201500,248240000
2006-01-10,1739000,264270000
2006-01-11,2425500,266260000
2006-01-12,2501900,296400000
2006-01-13,1719600,209940000
2006-01-17,2130800,251470000
2006-01-18,1454600,361540000
2006-01-19,3844700,370960000
2006-01-20,5071500,519090000
2006-01-23,2488800,366090000
2006-01-24,2910100,375980000
2006-01-25,2876300,412460000
2006-01-26,4758200,400550000
2006-01-27,3494100,398810000
2006-01-30,2702700,323690000
2006-01-31,3383600,369370000
2006-02-01,3103300,333580000
2006-02-02,4602700,314190000
2006-02-03,2267200,346600000
2006-02-06,2959700,263190000
2006-02-07,2124300,351880000
2006-02-08,2293800,330080000
2006-02-09,2778200,314190000
2006-02-10,1437700,303570000
2006-02-13,2278600,244330000
2006-02-14,2682400,307060000
2006-02-15,2025400,298850000
2006-02-16,3310500,302980000
2006-02-17,3875400,329160000
2006-02-21,3970800,270410000
2006-02-22,4400700,337280000
2006-02-23,4674200,270410000
2006-02-24,1982100,247270000
2006-02-27,2037700,268610000
2006-02-28,3572800,325450000
2006-03-01,2508300,270620000
2006-03-02,3309500,274280000
2006-03-03,3007700,365750000
2006-03-06,2226600,292510000
2006-03-07,2048900,284770000
2006-03-08,3849800,276610000
2006-03-09,1897200,266390000
2006-03-10,1746000,257440000
2006-03-13,2161400,251020000
2006-03-14,2479300,251560000
2006-03-15,3977300,274740000
2006-03-16,3476400,306150000
2006-03-17,8474400,480830000
2006-03-20,5819900,247410000
2006-03-21,4201600,331800000
2006-03-22,3549500,342980000
2006-03-23,2980800,292420000
2006-03-24,3917700,240800000
2006-03-27,3301800,226240000
2006-03-28,3601200,272490000
2006-03-29,4016900,279470000
2006-03-30,2974300,276900000
2006-03-31,2454500,317000000
2006-04-03,2292300,278440000
2006-04-04,1885500,246950000
2006-04-05,1760400,250190000
2006-04-06,1889600,240370000
2006-04-07,1919100,256290000
2006-04-10,1927200,207380000
2006-04-11,1188400,266080000
2006-04-12,1535700,212590000
2006-04-13,1386300,230870000
2006-04-17,2255000,239730000
2006-04-18,2556600,309660000
2006-04-19,4425800,292280000
2006-04-20,2789600,336420000
2006-04-21,1839800,325090000
2006-04-24,2021100,232000000
2006-04-25,2201400,289230000
2006-04-26,1984300,270270000
2006-04-27,2123100,361740000
2006-04-28,1904400,738440000
2006-05-01,2137300,365970000
2006-05-02,6490700,335420000
2006-05-03,3116000,380540000
2006-05-04,3508700,333940000
2006-05-05,3839900,338910000
2006-05-08,2202400,309920000
2006-05-09,2256400,263250000
2006-05-10,2057600,284530000
2006-05-11,2474800,322510000
2006-05-12,2090000,321240000
2006-05-15,2458500,300550000
2006-05-16,1545600,307170000
2006-05-17,2745800,399460000
2006-05-18,2031600,338300000
2006-05-19,3267700,485500000
2006-05-22,3953100,340590000
2006-05-23,2337100,315860000
2006-05-24,2711900,466330000
2006-05-25,2284400,295350000
2006-05-26,2139900,240330000
2006-05-30,1957200,261260000
2006-05-31,2453300,353660000
2006-06-01,2536700,295150000
2006-06-02,3074300,268640000
2006-06-05,3024400,254990000
2006-06-06,2786200,385870000
2006-06-07,2729000,333490000
2006-06-08,4594700,442150000
2006-06-09,2029900,272930000
2006-06-12,1765200,272490000
2006-06-13,2907500,399220000
2006-06-14,2338000,355620000
2006-06-15,2571600,358870000
2006-06-16,3149100,451930000
2006-06-19,3125900,377040000
2006-06-20,2940300,274060000
2006-06-21,2282500,309290000
2006-06-22,2199700,250460000
2006-06-23,1443100,221940000
2006-06-26,1686200,202770000
2006-06-27,1855500,269010000
2006-06-28,1818700,260240000
2006-06-29,2101000,337830000
2006-06-30,2727100,365670000
2006-07-03,633900,134790000
2006-07-05,2104400,248320000
2006-07-06,1569400,224520000
2006-07-07,1636300,253730000
2006-07-10,1525400,207740000
2006-07-11,2313700,298130000
2006-07-12,3319100,266320000
2006-07-13,2198600,328780000
2006-07-14,1335000,312080000
2006-07-17,1383200,251640000
2006-07-18,2310000,288860000
2006-07-19,3005300,343400000
2006-07-20,2222800,336300000
2006-07-21,2379900,433240000
2006-07-24,2337200,269370000
2006-07-25,2353200,281840000
2006-07-26,2680300,287170000
2006-07-27,3480900,286530000
2006-07-28,2707200,269730000
2006-07-31,3812000,226190000
2006-08-01,3336000,199150000
2006-08-02,3037800,229410000
2006-08-03,2820600,211890000
2006-08-04,2187100,210410000
2006-08-07,1751100,169710000
2006-08-08,2096600,261520000
2006-08-09,3575800,231270000
2006-08-10,3061200,211270000
2006-08-11,1910700,166870000
2006-08-14,2692200,205830000
2006-08-15,3180300,208750000
2006-08-16,1864700,219190000
2006-08-17,2051200,243000000
2006-08-18,1887800,282660000
2006-08-21,1820000,196220000
2006-08-22,2235200,213690000
2006-08-23,2067100,170410000
2006-08-24,1922900,170710000
2006-08-25,2466000,150200000
2006-08-28,2304900,180810000
2006-08-29,2073900,198620000
2006-08-30,1723100,180100000
2006-08-31,2457200,156960000
2006-09-01,2401300,168010000
2006-09-05,2320600,184960000
2006-09-06,3273400,190990000
2006-09-07,2595000,213670000
