Date,VZ,DOW
2005-05-17,31.080595,10331.879883
2005-05-18,31.278446,10464.450195
2005-05-19,31.530256,10493.190430
2005-05-20,31.65616,10471.910156
2005-05-23,31.791059,10523.559570
2005-05-24,31.65616,10503.679688
2005-05-25,31.836025,10457.799805
2005-05-26,31.791059,10537.599609
2005-05-27,31.889984,10542.549805
2005-05-31,31.818039,10467.480469
2005-06-01,31.800053,10549.870117
2005-06-02,31.629181,10553.490234
2005-06-03,31.629181,10460.969727
2005-06-06,31.494284,10467.030273
2005-06-07,31.51227,10483.070313
2005-06-08,31.539249,10476.860352
2005-06-09,31.305426,10503.019531
2005-06-10,31.341398,10512.629883
2005-06-13,31.395357,10522.559570
2005-06-14,31.485291,10547.570313
2005-06-15,31.620188,10566.370117
2005-06-16,31.422337,10578.650391
2005-06-17,31.503277,10623.070313
2005-06-20,31.602201,10609.110352
2005-06-21,31.476297,10599.669922
2005-06-22,31.503277,10587.929688
2005-06-23,31.224485,10421.440430
2005-06-24,30.999655,10297.839844
2005-06-27,30.918716,10290.780273
2005-06-28,31.161533,10405.629883
2005-06-29,31.233479,10374.480469
2005-06-30,31.071602,10274.969727
2005-07-01,31.089588,10303.440430
2005-07-05,31.40435,10371.799805
2005-07-06,30.954689,10270.679688
2005-07-07,30.855764,10302.290039
2005-07-08,30.936703,10449.139648
2005-07-11,30.846771,10519.719727
2005-07-12,30.801804,10513.889648
2005-07-13,31.098581,10557.389648
2005-07-14,31.296432,10628.889648
2005-07-15,31.197506,10640.830078
2005-07-18,30.90073,10574.990234
2005-07-19,31.026634,10646.559570
2005-07-20,30.981668,10689.150391
2005-07-21,30.738852,10627.769531
2005-07-22,30.729858,10651.179688
2005-07-25,30.594959,10596.480469
2005-07-26,30.693886,10579.769531
2005-07-27,30.846771,10637.089844
2005-07-28,31.170527,10705.549805
2005-07-29,30.783817,10640.910156
2005-08-01,30.558987,10623.150391
2005-08-02,30.469055,10683.740234
2005-08-03,30.774824,10697.589844
2005-08-04,30.307177,10610.099609
2005-08-05,29.965435,10558.030273
2005-08-08,29.794563,10536.929688
2005-08-09,29.947449,10615.669922
2005-08-10,29.81255,10594.410156
2005-08-11,29.767584,10685.889648
2005-08-12,29.722616,10600.309570
2005-08-15,29.668657,10634.379883
2005-08-16,29.758591,10513.450195
2005-08-17,29.722616,10550.709961
2005-08-18,29.578726,10554.929688
2005-08-19,29.740604,10559.230469
2005-08-22,29.794563,10569.889648
2005-08-23,29.893488,10519.580078
2005-08-24,29.488792,10434.870117
2005-08-25,29.398861,10450.629883
2005-08-26,29.317923,10397.290039
2005-08-29,29.156044,10463.049805
2005-08-30,29.093092,10412.820313
2005-08-31,29.416847,10481.599609
2005-09-01,29.335909,10459.629883
2005-09-02,29.210003,10447.370117
2005-09-06,29.587719,10589.240234
2005-09-07,29.434834,10633.500000
2005-09-08,29.210003,10595.929688
2005-09-09,29.434834,10678.559570
2005-09-12,29.308929,10682.940430
2005-09-13,29.227989,10597.440430
2005-09-14,29.254969,10544.900391
2005-09-15,29.129065,10558.750000
2005-09-16,29.506779,10641.940430
2005-09-19,29.299936,10557.629883
2005-09-20,29.012152,10481.519531
2005-09-21,28.733362,10378.030273
2005-09-22,28.724369,10422.049805
2005-09-23,28.92222,10419.589844
2005-09-26,28.778328,10443.629883
2005-09-27,28.643431,10456.209961
2005-09-28,29.147051,10473.089844
2005-09-29,29.254969,10552.780273
2005-09-30,29.398861,10568.700195
2005-10-03,29.138058,10535.480469
2005-10-04,28.976179,10441.110352
2005-10-05,28.247728,10317.360352
2005-10-06,27.97793,10287.099609
2005-10-07,27.510283,10292.309570
2005-10-10,27.240486,10238.759766
2005-10-11,26.925724,10253.169922
2005-10-12,26.826797,10216.910156
2005-10-13,26.799818,10216.589844
2005-10-14,26.88975,10287.339844
2005-10-17,26.440088,10348.099609
2005-10-18,26.395123,10285.259766
2005-10-19,26.440088,10414.129883
2005-10-20,26.260225,10281.099609
2005-10-21,26.548008,10215.219727
2005-10-24,27.060621,10385.000000
2005-10-25,27.330418,10377.870117
2005-10-26,27.510283,10344.980469
2005-10-27,27.663168,10229.950195
2005-10-28,28.508532,10402.769531
2005-10-31,28.33766,10440.070313
2005-11-01,28.184774,10406.769531
2005-11-02,28.301687,10472.730469
2005-11-03,27.72612,10522.589844
2005-11-04,27.789074,10530.759766
2005-11-07,27.47431,10586.230469
2005-11-08,27.573236,10539.719727
2005-11-09,27.744106,10546.209961
2005-11-10,28.004911,10640.099609
2005-11-11,28.238735,10686.040039
2005-11-14,28.211756,10697.169922
2005-11-15,27.717127,10686.440430
2005-11-16,27.968937,10674.759766
2005-11-17,28.508532,10720.219727
2005-11-18,28.508532,10766.330078
2005-11-21,28.571484,10820.280273
2005-11-22,28.661417,10871.429688
2005-11-23,28.643431,10916.089844
2005-11-25,28.760342,10931.620117
2005-11-28,28.940207,10890.719727
2005-11-29,28.913227,10888.160156
2005-11-30,28.760342,10805.870117
2005-12-01,28.904234,10912.570313
2005-12-02,28.661417,10877.509766
2005-12-05,28.517525,10835.009766
2005-12-06,28.544504,10856.860352
2005-12-07,28.283701,10810.910156
2005-12-08,28.08585,10755.120117
2005-12-09,27.950951,10778.580078
2005-12-12,27.627195,10767.769531
2005-12-13,27.627195,10823.719727
2005-12-14,27.465317,10883.509766
2005-12-15,27.528269,10881.669922
2005-12-16,27.420351,10875.589844
2005-12-19,27.44733,10836.530273
2005-12-20,27.465317,10805.549805
2005-12-21,27.537262,10833.730469
2005-12-22,27.600216,10889.440430
2005-12-23,27.411358,10883.269531
2005-12-27,27.375385,10777.769531
2005-12-28,27.204514,10796.259766
2005-12-29,27.2225,10784.820313
2005-12-30,27.087601,10717.500000
2006-01-03,27.321424,10847.410156
2006-01-04,28.121822,10880.150391
2006-01-05,28.44558,10882.150391
2006-01-06,28.193768,10959.309570
2006-01-09,28.31068,11011.900391
2006-01-10,28.427593,11011.580078
2006-01-11,28.769335,11043.440430
2006-01-12,28.877254,10962.360352
2006-01-13,28.940207,10959.870117
2006-01-17,28.31068,10896.320313
2006-01-18,28.013905,10854.860352
2006-01-19,28.256721,10880.709961
2006-01-20,27.825047,10667.389648
2006-01-23,27.879005,10688.769531
2006-01-24,27.780081,10712.219727
2006-01-25,28.220749,10709.740234
2006-01-26,28.490545,10809.469727
2006-01-27,28.904234,10907.209961
2006-01-30,28.688396,10899.919922
2006-01-31,28.472559,10864.860352
2006-02-01,28.598463,10953.950195
2006-02-02,28.364639,10851.980469
2006-02-03,28.427593,10793.620117
2006-02-06,28.373632,10798.269531
2006-02-07,28.328667,10749.759766
2006-02-08,29.308929,10858.620117
2006-02-09,29.371881,10883.349609
2006-02-10,29.839529,10919.049805
2006-02-13,29.623692,10892.320313
2006-02-14,30.145298,11028.389648
2006-02-15,30.711872,11058.969727
2006-02-16,31.071602,11120.679688
2006-02-17,31.278446,11115.320313
2006-02-21,30.891737,11069.059570
2006-02-22,30.56798,11137.169922
2006-02-23,30.505028,11069.219727
2006-02-24,30.406103,11061.849609
2006-02-27,30.630934,11097.549805
2006-02-28,30.307177,10993.410156
2006-03-01,30.756838,11053.530273
2006-03-02,30.576973,11025.509766
2006-03-03,30.199259,11021.589844
2006-03-06,30.334156,10958.589844
2006-03-07,30.136305,10980.690430
2006-03-08,30.073353,11005.740234
2006-03-09,30.199259,10972.280273
2006-03-10,30.747845,11076.339844
2006-03-13,30.864758,11076.019531
2006-03-14,30.92771,11151.339844
2006-03-15,30.92771,11209.769531
2006-03-16,31.044622,11253.240234
2006-03-17,30.945696,11279.650391
2006-03-20,30.774824,11274.530273
2006-03-21,30.891737,11235.469727
2006-03-22,31.305426,11317.429688
2006-03-23,31.224485,11270.290039
2006-03-24,31.449316,11279.969727
2006-03-27,31.413343,11250.110352
2006-03-28,31.071602,11154.540039
2006-03-29,31.494284,11215.700195
2006-03-30,31.017641,11150.700195
2006-03-31,30.630934,11109.320313
2006-04-03,30.954689,11144.940430
2006-04-04,31.116568,11203.849609
2006-04-05,30.972675,11239.549805
2006-04-06,30.28919,11216.500000
2006-04-07,30.388117,11120.040039
2006-04-10,30.109325,11141.330078
2006-04-11,29.443827,11089.629883
2006-04-12,29.695637,11129.969727
2006-04-13,29.506779,11137.650391
2006-04-17,29.20101,11073.780273
2006-04-18,29.857515,11268.769531
2006-04-19,29.461813,11278.769531
2006-04-20,29.281948,11342.889648
2006-04-21,29.245975,11347.450195
2006-04-24,29.048124,11336.320313
2006-04-25,29.227989,11283.250000
2006-04-26,29.749598,11354.490234
2006-04-27,29.965435,11382.509766
2006-04-28,29.70463,11367.139648
2006-05-01,29.488792,11343.290039
2006-05-02,29.353895,11416.450195
2006-05-03,29.353895,11400.280273
2006-05-04,29.497786,11438.860352
2006-05-05,29.695637,11577.740234
2006-05-08,29.605705,11584.540039
2006-05-09,29.542753,11639.769531
2006-05-10,29.084099,11642.650391
2006-05-11,28.688396,11500.730469
2006-05-12,28.58947,11380.990234
2006-05-15,28.346653,11428.769531
2006-05-16,28.508532,11419.889648
2006-05-17,27.708134,11205.610352
2006-05-18,27.348406,11128.290039
2006-05-19,27.789074,11144.059570
2006-05-22,27.690147,11125.330078
2006-05-23,27.762093,11098.349609
2006-05-24,27.654175,11117.320313
2006-05-25,28.013905,11211.049805
2006-05-26,28.319674,11278.610352
2006-05-30,27.798067,11094.429688
2006-05-31,28.067863,11168.309570
2006-06-01,28.742355,11260.280273
2006-06-02,28.724369,11247.870117
2006-06-05,28.373632,11048.719727
2006-06-06,28.508532,11002.139648
2006-06-07,28.634436,10930.900391
2006-06-08,28.472559,10938.820313
2006-06-09,28.328667,10891.919922
2006-06-12,28.175781,10792.580078
2006-06-13,28.373632,10706.139648
2006-06-14,28.436586,10816.919922
2006-06-15,28.9492,11015.190430
2006-06-16,29.263962,11014.549805
2006-06-19,28.931213,10942.110352
2006-06-20,29.443827,10974.839844
2006-06-21,29.56074,11079.459961
2006-06-22,29.443827,11019.110352
2006-06-23,29.524767,10989.089844
2006-06-26,29.479799,11045.280273
2006-06-27,29.17403,10924.740234
2006-06-28,29.326916,10973.559570
2006-06-29,29.947449,11190.799805
2006-06-30,30.118319,11150.219727
2006-07-03,30.172279,11228.019531
2006-07-05,29.938454,11151.820313
2006-07-06,29.695637,11225.299805
2006-07-07,29.416847,11090.669922
2006-07-10,29.659664,11103.549805
2006-07-11,29.398861,11134.769531
2006-07-12,29.048124,11013.179688
2006-07-13,28.544504,10846.290039
2006-07-14,28.436586,10739.349609
2006-07-17,28.400612,10747.360352
2006-07-18,28.400612,10799.230469
2006-07-19,29.066111,11011.419922
2006-07-20,29.003159,10928.099609
2006-07-21,28.661417,10868.379883
2006-07-24,29.308929,11051.049805
2006-07-25,29.614698,11103.709961
2006-07-26,30.06436,11102.509766
2006-07-27,29.965435,11100.429688
2006-07-28,30.334156,11219.700195
2006-07-31,30.415096,11185.679688
2006-08-01,29.920467,11125.730469
2006-08-02,30.154291,11199.929688
2006-08-03,30.118319,11242.589844
2006-08-04,30.370129,11240.349609
2006-08-07,29.947449,11219.379883
2006-08-08,30.163284,11173.589844
2006-08-09,30.424089,11076.179688
2006-08-10,30.523014,11124.370117
2006-08-11,30.639927,11088.030273
2006-08-14,30.505028,11097.870117
2006-08-15,30.92771,11230.259766
2006-08-16,30.783817,11327.120117
2006-08-17,30.783817,11334.959961
2006-08-18,30.954689,11381.469727
2006-08-21,31.044622,11345.049805
2006-08-22,31.116568,11339.839844
2006-08-23,30.92771,11297.900391
2006-08-24,31.161533,11304.459961
2006-08-25,31.206499,11284.049805
2006-08-28,31.43133,11352.009766
2006-08-29,31.638174,11369.940430
2006-08-30,31.827032,11382.910156
2006-08-31,31.638174,11381.150391
2006-09-01,31.988911,11464.150391
2006-09-05,31.925959,11469.280273
2006-09-06,31.880991,11406.200195
2006-09-07,31.755087,11331.440430
2006-09-08,31.836025,11392.110352
2006-09-11,31.961931,11396.839844
2006-09-12,32.231728,11498.089844
2006-09-13,32.150787,11543.320313
2006-09-14,32.357632,11527.389648
2006-09-15,32.204746,11560.769531
2006-09-18,32.159782,11555.000000
2006-09-19,32.375618,11540.910156
2006-09-20,32.978165,11613.190430
2006-09-21,33.185009,11533.230469
2006-09-22,33.364876,11508.099609
2006-09-25,33.724602,11575.809570
2006-09-26,34.13829,11669.389648
2006-09-27,33.077091,11689.240234
2006-09-28,33.220982,11718.450195
2006-09-29,33.391853,11679.070313
2006-10-02,33.400848,11670.349609
2006-10-03,33.697624,11727.339844
2006-10-04,34.012386,11850.610352
2006-10-05,33.194004,11866.690430
2006-10-06,33.095078,11850.209961
2006-10-09,32.996151,11857.809570
2006-10-10,32.861252,11867.169922
2006-10-11,32.915215,11852.129883
2006-10-12,33.265949,11947.700195
2006-10-13,33.319908,11960.509766
2006-10-16,33.310913,11980.599609
2006-10-17,32.906219,11950.019531
2006-10-18,32.906219,11992.679688
2006-10-19,33.463799,12011.730469
2006-10-20,33.9944,12002.370117
2006-10-23,34.192249,12116.910156
2006-10-24,34.174263,12127.879883
2006-10-25,34.444061,12134.679688
2006-10-26,34.839764,12163.660156
2006-10-27,34.929695,12090.259766
2006-10-30,33.859501,12086.500000
2006-10-31,33.27494,12080.730469
2006-11-01,33.247963,12031.019531
2006-11-02,33.265949,12018.540039
2006-11-03,33.005146,11986.040039
2006-11-06,33.256954,12105.549805
2006-11-07,33.158031,12156.769531
2006-11-08,33.149036,12176.540039
2006-11-09,32.474545,12103.299805
2006-11-10,32.006897,12108.429688
2006-11-13,32.330654,12131.879883
2006-11-14,32.726357,12218.009766
2006-11-15,32.456558,12251.709961
2006-11-16,32.321659,12305.820313
2006-11-17,32.411591,12342.559570
2006-11-20,32.366058,12316.540039
2006-11-21,32.79549,12321.589844
2006-11-22,32.440742,12326.950195
2006-11-24,32.440742,12280.169922
2006-11-27,31.964634,12121.709961
2006-11-28,32.114002,12136.450195
2006-11-29,32.571442,12226.730469
2006-11-30,32.618118,12221.929688
2006-12-01,32.338055,12194.129883
2006-12-04,32.5341,12283.849609
2006-12-05,32.28204,12331.599609
2006-12-06,32.627453,12309.250000
2006-12-07,32.580776,12278.410156
2006-12-08,32.963528,12307.490234
2006-12-11,33.318275,12328.480469
2006-12-12,33.383625,12315.580078
2006-12-13,33.486317,12317.500000
2006-12-14,33.691696,12416.759766
2006-12-15,34.055779,12445.519531
2006-12-18,34.111794,12441.269531
2006-12-19,34.223816,12471.320313
2006-12-20,34.027771,12463.870117
2006-12-21,34.242489,12421.250000
2006-12-22,34.121128,12343.219727
2006-12-26,34.307838,12407.629883
2006-12-27,34.671921,12510.570313
2006-12-28,34.839958,12501.519531
2006-12-29,34.765274,12463.150391
2007-01-03,35.306732,12474.519531
2007-01-04,35.502777,12480.690430
2007-01-05,34.895969,12398.009766
2007-01-08,34.36385,12423.490234
2007-01-09,34.50388,12416.599609
2007-01-10,34.307838,12442.160156
2007-01-11,34.643913,12514.980469
2007-01-12,34.849293,12556.080078
2007-01-16,34.69059,12582.589844
2007-01-17,34.429199,12577.150391
2007-01-18,35.073345,12567.929688
2007-01-19,34.774609,12565.530273
2007-01-22,34.774609,12477.160156
2007-01-23,34.998661,12533.799805
2007-01-24,35.540119,12621.769531
2007-01-25,35.007996,12502.559570
2007-01-26,35.316067,12487.019531
2007-01-29,35.502777,12490.780273
2007-01-30,36.016228,12523.309570
2007-01-31,35.960213,12621.690430
2007-02-01,35.47477,12673.679688
2007-02-02,35.633472,12653.490234
2007-02-05,35.558788,12661.740234
2007-02-06,35.549454,12666.309570
2007-02-07,35.558788,12666.870117
2007-02-08,35.428093,12637.629883
2007-02-09,35.194706,12580.830078
2007-02-12,35.073345,12552.549805
2007-02-13,35.512112,12654.849609
2007-02-14,36.062904,12741.860352
2007-02-15,35.84819,12765.009766
2007-02-16,35.941544,12767.570313
2007-02-20,35.717491,12786.639648
2007-02-21,35.745499,12738.410156
2007-02-22,35.885529,12686.019531
2007-02-23,35.857525,12647.480469
2007-02-26,35.838852,12632.259766
2007-02-27,34.195812,12216.240234
2007-02-28,34.914642,12268.629883
2007-03-01,34.634579,12234.339844
2007-03-02,34.055779,12114.099609
2007-03-05,33.729038,12050.410156
2007-03-06,34.055779,12207.589844
2007-03-07,33.308941,12192.450195
2007-03-08,34.055779,12260.700195
2007-03-09,34.027771,12276.320313
2007-03-12,34.149132,12318.620117
2007-03-13,33.729038,12075.959961
2007-03-14,33.869068,12133.400391
2007-03-15,33.943752,12159.679688
2007-03-16,33.90641,12110.410156
2007-03-19,34.307838,12226.169922
2007-03-20,34.522552,12288.099609
2007-03-21,35.176033,12447.519531
2007-03-22,35.484104,12461.139648
2007-03-23,35.586796,12481.009766
2007-03-26,35.166698,12469.070313
2007-03-27,35.185371,12397.290039
2007-03-28,34.755939,12300.360352
2007-03-29,35.073345,12348.750000
2007-03-30,35.400085,12354.349609
2007-04-02,35.316067,12382.299805
2007-04-03,35.586796,12510.299805
2007-04-04,35.493443,12530.049805
2007-04-05,35.47477,12560.200195
2007-04-09,35.47477,12569.139648
2007-04-10,35.288059,12573.849609
2007-04-11,34.895969,12484.620117
2007-04-12,34.886635,12552.959961
2007-04-13,34.905308,12612.129883
2007-04-16,35.353409,12720.459961
2007-04-17,34.970654,12773.040039
2007-04-18,34.933311,12803.839844
2007-04-19,35.01733,12808.629883
2007-04-20,35.390751,12961.980469
2007-04-23,35.054672,12919.400391
2007-04-24,35.101353,12953.940430
2007-04-25,35.148029,13089.889648
2007-04-26,35.446762,13105.500000
2007-04-27,35.372078,13120.940430
2007-04-30,35.642807,13062.910156
2007-05-01,35.950878,13136.139648
2007-05-02,36.968445,13211.879883
2007-05-03,38.340759,13241.379883
2007-05-04,37.958004,13264.620117
2007-05-07,38.116707,13312.969727
2007-05-08,37.920662,13309.070313
2007-05-09,38.424778,13362.870117
2007-05-10,38.07003,13215.129883
2007-05-11,38.60215,13326.219727
2007-05-14,38.835537,13346.780273
2007-05-15,39.71307,13383.839844
2007-05-16,39.89978,13487.530273
2007-05-17,39.339653,13476.719727
2007-05-18,39.75975,13556.530273
2007-05-21,39.71307,13542.879883
2007-05-22,39.778419,13539.950195
2007-05-23,39.834431,13525.650391
2007-05-24,39.71307,13441.129883
2007-05-25,39.675728,13507.280273
2007-05-29,40.329212,13521.339844
2007-05-30,40.908012,13633.080078
2007-05-31,40.637283,13627.639648
2007-06-01,40.151836,13668.110352
2007-06-04,40.095825,13676.320313
2007-06-05,39.918453,13595.459961
2007-06-06,40.067818,13465.669922
2007-06-07,39.75975,13266.730469
2007-06-08,40.207851,13424.389648
2007-06-11,40.61861,13424.959961
2007-06-12,40.217186,13295.009766
2007-06-13,40.049149,13482.349609
2007-06-14,40.347881,13553.730469
2007-06-15,40.133167,13639.480469
2007-06-18,39.722408,13612.980469
2007-06-19,40.207851,13635.419922
2007-06-20,39.71307,13489.419922
2007-06-21,39.619717,13545.839844
2007-06-22,38.863544,13360.259766
2007-06-25,38.742184,13352.049805
2007-06-26,38.340759,13337.660156
2007-06-27,38.200726,13427.730469
2007-06-28,38.340759,13422.280273
2007-06-29,38.434113,13408.620117
2007-07-02,38.816868,13535.429688
2007-07-03,39.32098,13577.299805
2007-07-05,39.190285,13565.839844
2007-07-06,38.78886,13611.679688
2007-07-09,39.227627,13649.969727
2007-07-10,37.827309,13501.700195
2007-07-11,38.088699,13577.870117
2007-07-12,38.676834,13861.730469
2007-07-13,38.984905,13907.250000
2007-07-16,39.918453,13950.980469
2007-07-17,39.451679,13971.549805
2007-07-18,39.18095,13918.219727
2007-07-19,39.451679,14000.410156
2007-07-20,39.470348,13851.080078
2007-07-23,39.946457,13943.419922
2007-07-24,40.245193,13716.950195
2007-07-25,40.347881,13785.070313
2007-07-26,39.582375,13473.570313
2007-07-27,39.208958,13265.469727
2007-07-30,38.751518,13358.309570
2007-07-31,39.787754,13211.990234
2007-08-01,40.366554,13362.370117
2007-08-02,40.263863,13463.330078
2007-08-03,39.909115,13181.910156
2007-08-06,40.534592,13468.780273
2007-08-07,40.245193,13504.299805
2007-08-08,40.319878,13657.860352
2007-08-09,39.134274,13270.679688
2007-08-10,38.583481,13239.540039
2007-08-13,38.882214,13236.530273
2007-08-14,38.238068,13028.919922
2007-08-15,37.808636,12861.469727
2007-08-16,37.55658,12845.780273
2007-08-17,38.088699,13079.080078
2007-08-20,38.378101,13121.349609
2007-08-21,38.938229,13090.860352
2007-08-22,39.040916,13236.129883
2007-08-23,39.348988,13235.879883
2007-08-24,39.806427,13378.870117
2007-08-27,39.75975,13322.129883
2007-08-28,38.760853,13041.849609
2007-08-29,39.423672,13289.290039
2007-08-30,39.143608,13238.730469
2007-08-31,39.096931,13357.740234
2007-09-04,39.834431,13448.860352
2007-09-05,39.162277,13305.469727
2007-09-06,39.451679,13363.349609
2007-09-07,38.592815,13113.379883
2007-09-10,38.508797,13127.849609
2007-09-11,39.087597,13308.389648
2007-09-12,39.087597,13291.650391
2007-09-13,39.778419,13424.879883
2007-09-14,39.694401,13442.519531
2007-09-17,39.75975,13403.419922
2007-09-18,40.431904,13739.389648
2007-09-19,40.87067,13815.559570
2007-09-20,40.889339,13766.700195
2007-09-21,41.430798,13820.190430
2007-09-24,41.188076,13759.059570
2007-09-25,41.141399,13778.650391
2007-09-26,41.524151,13878.150391
2007-09-27,41.710861,13912.940430
2007-09-28,41.33744,13895.629883
2007-10-01,42.383015,14087.549805
2007-10-02,42.327003,14047.309570
2007-10-03,42.233646,13968.049805
2007-10-04,42.401684,13974.309570
2007-10-05,42.214977,14066.009766
2007-10-08,41.972256,14043.730469
2007-10-09,42.588394,14164.530273
2007-10-10,42.597729,14078.690430
2007-10-11,42.644409,14015.120117
2007-10-12,42.504375,14093.080078
2007-10-15,41.664185,13984.799805
2007-10-16,41.944248,13912.940430
2007-10-17,42.252319,13892.540039
2007-10-18,41.98159,13888.959961
2007-10-19,41.328106,13522.019531
2007-10-22,41.384121,13566.969727
2007-10-23,41.832222,13676.230469
2007-10-24,41.46814,13675.250000
2007-10-25,41.925575,13671.919922
2007-10-26,42.569725,13806.700195
2007-10-29,42.933807,13870.259766
2007-10-30,42.345673,13792.469727
2007-10-31,43.008492,13930.009766
2007-11-01,41.766872,13567.870117
2007-11-02,41.430798,13595.099609
2007-11-05,40.908012,13543.400391
2007-11-06,40.833328,13660.940430
2007-11-07,40.235859,13300.019531
2007-11-08,39.890446,13266.290039
2007-11-09,39.927788,13042.740234
2007-11-12,39.955791,12987.549805
2007-11-13,40.68396,13307.089844
2007-11-14,40.627949,13231.009766
2007-11-15,40.179844,13110.049805
2007-11-16,40.786652,13176.790039
2007-11-19,40.189178,12958.440430
2007-11-20,40.29187,13010.139648
2007-11-21,39.162277,12799.040039
2007-11-23,39.806427,12980.879883
2007-11-26,38.490124,12743.440430
2007-11-27,38.704842,12958.440430
2007-11-28,39.591709,13289.450195
2007-11-29,39.657059,13311.730469
2007-11-30,40.338547,13371.719727
2007-12-03,40.226521,13314.570313
2007-12-04,40.889339,13248.730469
2007-12-05,41.561493,13444.959961
2007-12-06,41.46814,13619.889648
2007-12-07,42.289661,13625.580078
2007-12-10,42.336338,13727.030273
2007-12-11,41.514816,13432.769531
2007-12-12,41.953583,13473.900391
2007-12-13,42.028267,13517.959961
2007-12-14,41.421463,13339.849609
2007-12-17,40.235859,13167.200195
2007-12-18,40.898674,13232.469727
2007-12-19,40.74931,13207.269531
2007-12-20,40.908012,13245.639648
2007-12-21,41.374783,13450.650391
2007-12-24,41.813553,13550.040039
2007-12-26,42.102951,13551.690430
2007-12-27,41.430798,13359.610352
2007-12-28,41.65485,13365.870117
2007-12-31,40.786652,13264.820313
2008-01-02,40.338547,13043.959961
2008-01-03,40.525257,13056.719727
2008-01-04,39.769085,12800.179688
2008-01-07,40.469242,12827.490234
2008-01-08,39.199619,12589.070313
2008-01-09,39.647724,12735.309570
2008-01-10,40.562599,12853.089844
2008-01-11,39.675728,12606.299805
2008-01-14,40.133167,12778.150391
2008-01-15,39.367661,12501.110352
2008-01-16,39.50769,12466.160156
2008-01-17,38.191391,12159.209961
2008-01-18,36.492336,12099.299805
2008-01-22,35.316067,11971.190430
2008-01-23,35.540119,12270.169922
2008-01-24,35.689484,12378.610352
2008-01-25,35.250717,12207.169922
2008-01-28,35.577461,12383.889648
2008-01-29,36.137589,12480.299805
2008-01-30,35.698822,12442.830078
2008-01-31,36.249615,12650.360352
2008-02-01,36.174931,12743.190430
2008-02-04,36.044231,12635.160156
2008-02-05,34.382519,12265.129883
2008-02-06,34.261158,12200.099609
2008-02-07,34.494545,12247.000000
2008-02-08,33.999767,12182.129883
2008-02-11,34.345177,12240.009766
2008-02-12,35.064011,12373.410156
2008-02-13,36.090912,12552.240234
2008-02-14,35.493443,12376.980469
2008-02-15,35.316067,12348.209961
2008-02-19,32.991535,12337.219727
2008-02-20,32.898182,12427.259766
2008-02-21,33.010208,12284.299805
2008-02-22,33.794388,12381.019531
2008-02-25,34.093121,12570.219727
2008-02-26,34.36385,12684.919922
2008-02-27,33.97176,12694.280273
2008-02-28,34.709263,12582.179688
2008-02-29,33.90641,12266.389648
2008-03-03,33.878407,12258.900391
2008-03-04,33.318275,12213.799805
2008-03-05,33.561001,12254.990234
2008-03-06,32.935524,12040.389648
2008-03-07,32.748814,11893.690430
2008-03-10,32.085995,11740.150391
2008-03-11,32.870174,12156.809570
2008-03-12,32.28204,12110.240234
2008-03-13,32.366058,12145.740234
2008-03-14,31.572546,11951.089844
2008-03-17,32.310047,11972.250000
2008-03-18,32.944859,12392.660156
2008-03-19,32.79549,12099.660156
2008-03-20,33.719704,12361.320313
2008-03-24,34.513218,12548.639648
2008-03-25,34.447868,12532.599609
2008-03-26,33.738373,12422.860352
2008-03-27,33.570335,12302.459961
2008-03-28,33.467644,12216.400391
2008-03-31,34.027771,12262.889648
2008-04-01,35.442825,12654.360352
2008-04-02,35.602268,12608.919922
2008-04-03,35.705433,12626.030273
2008-04-04,35.020775,12609.419922
2008-04-07,35.077049,12612.429688
2008-04-08,34.467422,12576.440430
2008-04-09,33.782761,12527.259766
2008-04-10,33.604565,12581.980469
2008-04-11,33.379471,12325.419922
2008-04-14,33.144997,12302.059570
2008-04-15,32.929283,12362.469727
2008-04-16,33.623322,12619.269531
2008-04-17,33.623322,12620.490234
2008-04-18,33.792141,12849.360352
2008-04-21,33.72649,12825.019531
2008-04-22,33.510773,12720.230469
2008-04-23,34.073509,12763.219727
2008-04-24,34.101643,12848.950195
2008-04-25,34.73941,12891.860352
2008-04-28,35.592888,12871.750000
2008-04-29,35.836739,12831.940430
2008-04-30,36.08997,12820.129883
2008-05-01,36.877796,13010.000000
2008-05-02,37.131027,13058.200195
2008-05-05,36.483883,12969.540039
2008-05-06,36.474503,13020.830078
2008-05-07,35.90239,12814.349609
2008-05-08,35.874256,12866.780273
2008-05-09,35.55537,12745.879883
2008-05-12,35.696056,12876.309570
2008-05-13,35.74295,12832.179688
2008-05-14,36.530777,12898.379883
2008-05-15,36.483883,12992.660156
2008-05-16,36.361958,12986.799805
2008-05-19,36.671459,13028.160156
2008-05-20,35.480339,12828.679688
2008-05-21,34.90823,12601.190430
2008-05-22,35.1427,12625.620117
2008-05-23,34.776924,12479.629883
2008-05-27,35.058292,12548.349609
2008-05-28,35.424068,12594.030273
2008-05-29,35.986801,12646.219727
2008-05-30,36.080589,12638.320313
2008-06-02,35.508476,12503.820313
2008-06-03,35.039532,12402.849609
2008-06-04,34.683136,12390.480469
2008-06-05,36.540157,12604.450195
2008-06-06,35.855495,12209.809570
2008-06-09,35.583508,12280.320313
2008-06-10,35.189594,12289.759766
2008-06-11,34.392391,12083.769531
2008-06-12,34.354874,12141.580078
2008-06-13,35.011395,12307.349609
2008-06-16,33.989098,12269.080078
2008-06-17,33.660835,12160.299805
