Date,WMT,DOW
2005-08-02,49.799999,10683.740234
2005-08-03,49.68,10697.589844
2005-08-04,49.290001,10610.099609
2005-08-05,49.32,10558.030273
2005-08-08,49.150002,10536.929688
2005-08-09,49.220001,10615.669922
2005-08-10,48.84,10594.410156
2005-08-11,48.950001,10685.889648
2005-08-12,48.700001,10600.309570
2005-08-15,49.099998,10634.379883
2005-08-16,47.57,10513.450195
2005-08-17,47.110001,10550.709961
2005-08-18,47.240002,10554.929688
2005-08-19,46.580002,10559.230469
2005-08-22,46.669998,10569.889648
2005-08-23,46.34,10519.580078
2005-08-24,45.549999,10434.870117
2005-08-25,45.290001,10450.629883
2005-08-26,45.700001,10397.290039
2005-08-29,45.650002,10463.049805
2005-08-30,45.189999,10412.820313
2005-08-31,44.959999,10481.599609
2005-09-01,45,10459.629883
2005-09-02,44.549999,10447.370117
2005-09-06,45.689999,10589.240234
2005-09-07,45.860001,10633.500000
2005-09-08,45.860001,10595.929688
2005-09-09,45.889999,10678.559570
2005-09-12,45.889999,10682.940430
2005-09-13,45.07,10597.440430
2005-09-14,44.700001,10544.900391
2005-09-15,44.32,10558.750000
2005-09-16,43.869999,10641.940430
2005-09-19,44.009998,10557.629883
2005-09-20,43.209999,10481.519531
2005-09-21,42.490002,10378.030273
2005-09-22,43.189999,10422.049805
2005-09-23,43.200001,10419.589844
2005-09-26,43.110001,10443.629883
2005-09-27,43.099998,10456.209961
2005-09-28,43.130001,10473.089844
2005-09-29,43.540001,10552.780273
2005-09-30,43.82,10568.700195
2005-10-03,43.759998,10535.480469
2005-10-04,43.849998,10441.110352
2005-10-05,43.5,10317.360352
2005-10-06,43.93,10287.099609
2005-10-07,44.029999,10292.309570
2005-10-10,44.540001,10238.759766
2005-10-11,45.02,10253.169922
2005-10-12,44.939999,10216.910156
2005-10-13,44.759998,10216.589844
2005-10-14,45.040001,10287.339844
2005-10-17,45.240002,10348.099609
2005-10-18,45.130001,10285.259766
2005-10-19,45.990002,10414.129883
2005-10-20,45.599998,10281.099609
2005-10-21,45.720001,10215.219727
2005-10-24,46.209999,10385.000000
2005-10-25,45.389999,10377.870117
2005-10-26,45.580002,10344.980469
2005-10-27,44.740002,10229.950195
2005-10-28,45.5,10402.769531
2005-10-31,47.310001,10440.070313
2005-11-01,46.990002,10406.769531
2005-11-02,47.560001,10472.730469
2005-11-03,47.450001,10522.589844
2005-11-04,47.689999,10530.759766
2005-11-07,48.049999,10586.230469
2005-11-08,47.610001,10539.719727
2005-11-09,48.200001,10546.209961
2005-11-10,49.040001,10640.099609
2005-11-11,49,10686.040039
2005-11-14,49.299999,10697.169922
2005-11-15,48.779999,10686.440430
2005-11-16,48.880001,10674.759766
2005-11-17,49.240002,10720.219727
2005-11-18,49.5,10766.330078
2005-11-21,49.619999,10820.280273
2005-11-22,50.200001,10871.429688
2005-11-23,50.57,10916.089844
2005-11-25,50.490002,10931.620117
2005-11-28,50,10890.719727
2005-11-29,49.009998,10888.160156
2005-11-30,48.560001,10805.870117
2005-12-01,48.029999,10912.570313
2005-12-02,47.970001,10877.509766
2005-12-05,47.139999,10835.009766
2005-12-06,47.619999,10856.860352
2005-12-07,47.75,10810.910156
2005-12-08,47.700001,10755.120117
2005-12-09,48.080002,10778.580078
2005-12-12,48.68,10767.769531
2005-12-13,49.470001,10823.719727
2005-12-14,49.509998,10883.509766
2005-12-15,49.259998,10881.669922
2005-12-16,49.27,10875.589844
2005-12-19,48.959999,10836.530273
2005-12-20,48.599998,10805.549805
2005-12-21,48.650002,10833.730469
2005-12-22,48.599998,10889.440430
2005-12-23,48.34,10883.269531
2005-12-27,47.73,10777.769531
2005-12-28,47.84,10796.259766
2005-12-29,47.48,10784.820313
2005-12-30,46.799999,10717.500000
2006-01-03,46.23,10847.410156
2006-01-04,46.32,10880.150391
2006-01-05,45.689999,10882.150391
2006-01-06,45.880001,10959.309570
2006-01-09,45.709999,11011.900391
2006-01-10,45.860001,11011.580078
2006-01-11,46.57,11043.440430
2006-01-12,45.740002,10962.360352
2006-01-13,45.400002,10959.870117
2006-01-17,44.950001,10896.320313
2006-01-18,45.18,10854.860352
2006-01-19,45.799999,10880.709961
2006-01-20,45,10667.389648
2006-01-23,45.25,10688.769531
2006-01-24,45.720001,10712.219727
2006-01-25,45.970001,10709.740234
2006-01-26,46.32,10809.469727
2006-01-27,45.84,10907.209961
2006-01-30,46.41,10899.919922
2006-01-31,46.110001,10864.860352
2006-02-01,46.139999,10953.950195
2006-02-02,46.279999,10851.980469
2006-02-03,45.490002,10793.620117
2006-02-06,45.080002,10798.269531
2006-02-07,44.740002,10749.759766
2006-02-08,45.400002,10858.620117
2006-02-09,45.700001,10883.349609
2006-02-10,45.75,10919.049805
2006-02-13,45.509998,10892.320313
2006-02-14,46.450001,11028.389648
2006-02-15,46.889999,11058.969727
2006-02-16,46.630001,11120.679688
2006-02-17,46.099998,11115.320313
2006-02-21,45.740002,11069.059570
2006-02-22,45.48,11137.169922
2006-02-23,45.700001,11069.219727
2006-02-24,45.450001,11061.849609
2006-02-27,45.759998,11097.549805
2006-02-28,45.360001,10993.410156
2006-03-01,45.150002,11053.530273
2006-03-02,45.060001,11025.509766
2006-03-03,45.330002,11021.589844
2006-03-06,45.119999,10958.589844
2006-03-07,45.27,10980.690430
2006-03-08,45.27,11005.740234
2006-03-09,45.240002,10972.280273
2006-03-10,45.330002,11076.339844
2006-03-13,45.27,11076.019531
2006-03-14,45.540001,11151.339844
2006-03-15,45.32,11209.769531
2006-03-16,46.360001,11253.240234
2006-03-17,46.689999,11279.650391
2006-03-20,47.759998,11274.530273
2006-03-21,48.110001,11235.469727
2006-03-22,48.099998,11317.429688
2006-03-23,48.540001,11270.290039
2006-03-24,48.189999,11279.969727
2006-03-27,47.950001,11250.110352
2006-03-28,47.75,11154.540039
2006-03-29,48.049999,11215.700195
2006-03-30,47.66,11150.700195
2006-03-31,47.240002,11109.320313
2006-04-03,46.77,11144.940430
2006-04-04,46.5,11203.849609
2006-04-05,46.869999,11239.549805
2006-04-06,46.560001,11216.500000
2006-04-07,46.02,11120.040039
2006-04-10,45.700001,11141.330078
2006-04-11,45.5,11089.629883
2006-04-12,45.900002,11129.969727
2006-04-13,45.77,11137.650391
2006-04-17,45.82,11073.780273
2006-04-18,46.400002,11268.769531
2006-04-19,46.470001,11278.769531
2006-04-20,46.400002,11342.889648
2006-04-21,45.82,11347.450195
2006-04-24,45.540001,11336.320313
2006-04-25,45.630001,11283.250000
2006-04-26,45.98,11354.490234
2006-04-27,45.639999,11382.509766
2006-04-28,45.029999,11367.139648
2006-05-01,45.93,11343.290039
2006-05-02,46.16,11416.450195
2006-05-03,46.689999,11400.280273
2006-05-04,46.400002,11438.860352
2006-05-05,47.25,11577.740234
2006-05-08,47.57,11584.540039
2006-05-09,47.869999,11639.769531
2006-05-10,47.779999,11642.650391
2006-05-11,47.25,11500.730469
2006-05-12,46.540001,11380.990234
2006-05-15,47.43,11428.769531
2006-05-16,48.07,11419.889648
2006-05-17,46.84,11205.610352
2006-05-18,47.220001,11128.290039
2006-05-19,47.32,11144.059570
2006-05-22,47.349998,11125.330078
2006-05-23,47.52,11098.349609
2006-05-24,48.029999,11117.320313
2006-05-25,49.450001,11211.049805
2006-05-26,49.650002,11278.610352
2006-05-30,48.299999,11094.429688
2006-05-31,48.450001,11168.309570
2006-06-01,48.389999,11260.280273
2006-06-02,47.830002,11247.870117
2006-06-05,47.189999,11048.719727
2006-06-06,47.029999,11002.139648
2006-06-07,47.040001,10930.900391
2006-06-08,47.299999,10938.820313
2006-06-09,47.130001,10891.919922
2006-06-12,46.990002,10792.580078
2006-06-13,47.529999,10706.139648
2006-06-14,47.709999,10816.919922
2006-06-15,48.66,11015.190430
2006-06-16,48.310001,11014.549805
2006-06-19,48.27,10942.110352
2006-06-20,48.43,10974.839844
2006-06-21,48.900002,11079.459961
2006-06-22,48.48,11019.110352
2006-06-23,47.939999,10989.089844
2006-06-26,48.07,11045.280273
2006-06-27,47.630001,10924.740234
2006-06-28,47.919998,10973.559570
2006-06-29,48.709999,11190.799805
2006-06-30,48.169998,11150.219727
2006-07-03,47.57,11228.019531
2006-07-05,47.02,11151.820313
2006-07-06,46.720001,11225.299805
2006-07-07,46,11090.669922
2006-07-10,46.18,11103.549805
2006-07-11,46.130001,11134.769531
2006-07-12,45.150002,11013.179688
2006-07-13,44.16,10846.290039
2006-07-14,43.049999,10739.349609
2006-07-17,43.02,10747.360352
2006-07-18,43.169998,10799.230469
2006-07-19,44.200001,11011.419922
2006-07-20,44.290001,10928.099609
2006-07-21,43.720001,10868.379883
2006-07-24,44.43,11051.049805
2006-07-25,44.669998,11103.709961
2006-07-26,43.669998,11102.509766
2006-07-27,43.529999,11100.429688
2006-07-28,44.459999,11219.700195
2006-07-31,44.5,11185.679688
2006-08-01,44.09,11125.730469
2006-08-02,44.369999,11199.929688
2006-08-03,44.73,11242.589844
2006-08-04,44.869999,11240.349609
2006-08-07,44.82,11219.379883
2006-08-08,44.459999,11173.589844
2006-08-09,43.900002,11076.179688
2006-08-10,44.889999,11124.370117
2006-08-11,44.689999,11088.030273
2006-08-14,45.099998,11097.870117
2006-08-15,44.549999,11230.259766
2006-08-16,44.43,11327.120117
2006-08-17,44.630001,11334.959961
2006-08-18,44.490002,11381.469727
2006-08-21,44.09,11345.049805
2006-08-22,44.07,11339.839844
2006-08-23,43.759998,11297.900391
2006-08-24,43.700001,11304.459961
2006-08-25,43.880001,11284.049805
2006-08-28,44.43,11352.009766
2006-08-29,44.490002,11369.940430
2006-08-30,44.619999,11382.910156
2006-08-31,44.720001,11381.150391
2006-09-01,45.450001,11464.150391
2006-09-05,45.57,11469.280273
2006-09-06,45.400002,11406.200195
2006-09-07,45.540001,11331.440430
2006-09-08,46.720001,11392.110352
2006-09-11,47.490002,11396.839844
2006-09-12,48.07,11498.089844
2006-09-13,48.080002,11543.320313
2006-09-14,48.369999,11527.389648
2006-09-15,48.220001,11560.769531
2006-09-18,48.099998,11555.000000
2006-09-19,48.5,11540.910156
2006-09-20,48.869999,11613.190430
2006-09-21,48.459999,11533.230469
2006-09-22,48.290001,11508.099609
2006-09-25,48.82,11575.809570
2006-09-26,49.25,11669.389648
2006-09-27,49.5,11689.240234
2006-09-28,49.810001,11718.450195
2006-09-29,49.32,11679.070313
2006-10-02,48.439999,11670.349609
2006-10-03,49.459999,11727.339844
2006-10-04,49.549999,11850.610352
2006-10-05,48.41,11866.690430
2006-10-06,48.32,11850.209961
2006-10-09,48.220001,11857.809570
2006-10-10,48.119999,11867.169922
2006-10-11,48.310001,11852.129883
2006-10-12,48.32,11947.700195
2006-10-13,48.459999,11960.509766
2006-10-16,48.32,11980.599609
2006-10-17,48.279999,11950.019531
2006-10-18,48.349998,11992.679688
2006-10-19,48.490002,12011.730469
2006-10-20,49.369999,12002.370117
2006-10-23,51.279999,12116.910156
2006-10-24,51.299999,12127.879883
2006-10-25,50.849998,12134.679688
2006-10-26,51.75,12163.660156
2006-10-27,50.73,12090.259766
2006-10-30,49.529999,12086.500000
2006-10-31,49.279999,12080.730469
2006-11-01,48.849998,12031.019531
2006-11-02,48.290001,12018.540039
2006-11-03,47.529999,11986.040039
2006-11-06,47.490002,12105.549805
2006-11-07,47.650002,12156.769531
2006-11-08,47.029999,12176.540039
2006-11-09,46.389999,12103.299805
2006-11-10,46.470001,12108.429688
2006-11-13,46.32,12131.879883
2006-11-14,47.66,12218.009766
2006-11-15,47.68,12251.709961
2006-11-16,47.91,12305.820313
2006-11-17,47.5,12342.559570
2006-11-20,47.720001,12316.540039
2006-11-21,47.810001,12321.589844
2006-11-22,48.029999,12326.950195
2006-11-24,47.900002,12280.169922
2006-11-27,46.610001,12121.709961
2006-11-28,46.709999,12136.450195
2006-11-29,46.889999,12226.730469
2006-11-30,46.099998,12221.929688
2006-12-01,45.869999,12194.129883
2006-12-04,46.290001,12283.849609
2006-12-05,46.48,12331.599609
2006-12-06,46.540001,12309.250000
2006-12-07,46.369999,12278.410156
2006-12-08,46.349998,12307.490234
2006-12-11,46,12328.480469
2006-12-12,45.650002,12315.580078
2006-12-13,45.900002,12317.500000
2006-12-14,46.52,12416.759766
2006-12-15,46.450001,12445.519531
2006-12-18,46.369999,12441.269531
2006-12-19,46.09,12471.320313
2006-12-20,45.869999,12463.870117
2006-12-21,45.709999,12421.250000
2006-12-22,45.540001,12343.219727
2006-12-26,46.110001,12407.629883
2006-12-27,46.16,12510.570313
2006-12-28,46.009998,12501.519531
2006-12-29,46.18,12463.150391
2007-01-03,47.549999,12474.519531
2007-01-04,47.779999,12480.690430
2007-01-05,47.389999,12398.009766
2007-01-08,47,12423.490234
2007-01-09,47.389999,12416.599609
2007-01-10,47.279999,12442.160156
2007-01-11,47.599998,12514.980469
2007-01-12,47.98,12556.080078
2007-01-16,48.310001,12582.589844
2007-01-17,48.200001,12577.150391
2007-01-18,48.389999,12567.929688
2007-01-19,48.310001,12565.530273
2007-01-22,47.959999,12477.160156
2007-01-23,47.810001,12533.799805
2007-01-24,48.610001,12621.769531
2007-01-25,48.150002,12502.559570
2007-01-26,47.669998,12487.019531
2007-01-29,47.630001,12490.780273
2007-01-30,47.279999,12523.309570
2007-01-31,47.689999,12621.690430
2007-02-01,47.779999,12673.679688
2007-02-02,48.080002,12653.490234
2007-02-05,48.52,12661.740234
2007-02-06,48.580002,12666.309570
2007-02-07,48.580002,12666.870117
2007-02-08,48.310001,12637.629883
2007-02-09,47.970001,12580.830078
2007-02-12,47.740002,12552.549805
2007-02-13,47.98,12654.849609
2007-02-14,47.869999,12741.860352
2007-02-15,48.360001,12765.009766
2007-02-16,48.48,12767.570313
2007-02-20,50.259998,12786.639648
2007-02-21,49.970001,12738.410156
2007-02-22,49.689999,12686.019531
2007-02-23,49.57,12647.480469
2007-02-26,49.98,12632.259766
2007-02-27,48.200001,12216.240234
2007-02-28,48.310001,12268.629883
2007-03-01,47.889999,12234.339844
2007-03-02,47.810001,12114.099609
2007-03-05,47.470001,12050.410156
2007-03-06,48.040001,12207.589844
2007-03-07,47.93,12192.450195
2007-03-08,47.880001,12260.700195
2007-03-09,47.419998,12276.320313
2007-03-12,47.259998,12318.620117
2007-03-13,46.18,12075.959961
2007-03-14,45.73,12133.400391
2007-03-15,46,12159.679688
2007-03-16,46.209999,12110.410156
2007-03-19,46.59,12226.169922
2007-03-20,47.299999,12288.099609
2007-03-21,47.77,12447.519531
2007-03-22,48.009998,12461.139648
2007-03-23,47.91,12481.009766
2007-03-26,47.84,12469.070313
2007-03-27,47.490002,12397.290039
2007-03-28,46.639999,12300.360352
2007-03-29,46.720001,12348.750000
2007-03-30,46.950001,12354.349609
2007-04-02,47.400002,12382.299805
2007-04-03,48.099998,12510.299805
2007-04-04,48.049999,12530.049805
2007-04-05,48.27,12560.200195
2007-04-09,48.470001,12569.139648
2007-04-10,47.939999,12573.849609
2007-04-11,47.27,12484.620117
2007-04-12,47.259998,12552.959961
2007-04-13,47.41,12612.129883
2007-04-16,48.07,12720.459961
2007-04-17,48.169998,12773.040039
2007-04-18,47.970001,12803.839844
2007-04-19,48.34,12808.629883
2007-04-20,49.759998,12961.980469
2007-04-23,48.93,12919.400391
2007-04-24,48.689999,12953.940430
2007-04-25,48.810001,13089.889648
2007-04-26,48.700001,13105.500000
2007-04-27,48.34,13120.940430
2007-04-30,47.919998,13062.910156
2007-05-01,48.330002,13136.139648
2007-05-02,48.279999,13211.879883
2007-05-03,48.360001,13241.379883
2007-05-04,48.27,13264.620117
2007-05-07,48.610001,13312.969727
2007-05-08,48.099998,13309.070313
2007-05-09,47.93,13362.870117
2007-05-10,47.75,13215.129883
2007-05-11,47.779999,13326.219727
2007-05-14,47.84,13346.780273
2007-05-15,47.619999,13383.839844
2007-05-16,47.18,13487.530273
2007-05-17,47.110001,13476.719727
2007-05-18,47.27,13556.530273
2007-05-21,46.619999,13542.879883
2007-05-22,46.540001,13539.950195
2007-05-23,46.330002,13525.650391
2007-05-24,46.650002,13441.129883
2007-05-25,46.91,13507.280273
2007-05-29,46.939999,13521.339844
2007-05-30,47.119999,13633.080078
2007-05-31,47.599998,13627.639648
2007-06-01,49.470001,13668.110352
2007-06-04,51.209999,13676.320313
2007-06-05,50.52,13595.459961
2007-06-06,50.75,13465.669922
2007-06-07,49.759998,13266.730469
2007-06-08,50.080002,13424.389648
2007-06-11,49.810001,13424.959961
2007-06-12,48.91,13295.009766
2007-06-13,49.5,13482.349609
2007-06-14,49.279999,13553.730469
2007-06-15,49.34,13639.480469
2007-06-18,49.110001,13612.980469
2007-06-19,48.810001,13635.419922
2007-06-20,48.59,13489.419922
2007-06-21,48.389999,13545.839844
2007-06-22,47.830002,13360.259766
2007-06-25,47.82,13352.049805
2007-06-26,47.970001,13337.660156
2007-06-27,48.459999,13427.730469
2007-06-28,48.209999,13422.280273
2007-06-29,48.110001,13408.620117
2007-07-02,48.330002,13535.429688
2007-07-03,48.470001,13577.299805
2007-07-05,48.09,13565.839844
2007-07-06,48.389999,13611.679688
2007-07-09,48.5,13649.969727
2007-07-10,47.580002,13501.700195
2007-07-11,47.68,13577.870117
2007-07-12,48.830002,13861.730469
2007-07-13,49.150002,13907.250000
2007-07-16,48.939999,13950.980469
2007-07-17,48.349998,13971.549805
2007-07-18,48.040001,13918.219727
2007-07-19,48.790001,14000.410156
2007-07-20,48.060001,13851.080078
2007-07-23,48.110001,13943.419922
2007-07-24,48.02,13716.950195
2007-07-25,47.869999,13785.070313
2007-07-26,46.82,13473.570313
2007-07-27,45.939999,13265.469727
2007-07-30,46.209999,13358.309570
2007-07-31,45.950001,13211.990234
2007-08-01,46.220001,13362.370117
2007-08-02,46.73,13463.330078
2007-08-03,45.52,13181.910156
2007-08-06,47.02,13468.780273
2007-08-07,47.060001,13504.299805
2007-08-08,48.419998,13657.860352
2007-08-09,46.450001,13270.679688
2007-08-10,46.07,13239.540039
2007-08-13,46.169998,13236.530273
2007-08-14,43.82,13028.919922
2007-08-15,43.279999,12861.469727
2007-08-16,43.5,12845.780273
2007-08-17,43.490002,13079.080078
2007-08-20,43.59,13121.349609
2007-08-21,43.700001,13090.860352
2007-08-22,43.75,13236.129883
2007-08-23,43.169998,13235.879883
2007-08-24,43.740002,13378.870117
2007-08-27,43.82,13322.129883
2007-08-28,43.400002,13041.849609
2007-08-29,44.189999,13289.290039
2007-08-30,43.32,13238.730469
2007-08-31,43.630001,13357.740234
2007-09-04,43.299999,13448.860352
2007-09-05,42.450001,13305.469727
2007-09-06,42.759998,13363.349609
2007-09-07,42.389999,13113.379883
2007-09-10,42.27,13127.849609
2007-09-11,42.939999,13308.389648
2007-09-12,42.709999,13291.650391
2007-09-13,43.060001,13424.879883
2007-09-14,43.32,13442.519531
2007-09-17,43.32,13403.419922
2007-09-18,44.439999,13739.389648
2007-09-19,44.75,13815.559570
2007-09-20,44.32,13766.700195
2007-09-21,44.23,13820.190430
2007-09-24,43.970001,13759.059570
2007-09-25,43.16,13778.650391
2007-09-26,43.299999,13878.150391
2007-09-27,43.610001,13912.940430
2007-09-28,43.650002,13895.629883
2007-10-01,44.470001,14087.549805
2007-10-02,44.869999,14047.309570
2007-10-03,45.130001,13968.049805
2007-10-04,45,13974.309570
2007-10-05,45.369999,14066.009766
2007-10-08,45.27,14043.730469
2007-10-09,45.209999,14164.530273
2007-10-10,45.59,14078.690430
2007-10-11,46.900002,14015.120117
2007-10-12,47.060001,14093.080078
2007-10-15,46.450001,13984.799805
2007-10-16,45.860001,13912.940430
2007-10-17,45.990002,13892.540039
2007-10-18,45.889999,13888.959961
2007-10-19,44.98,13522.019531
2007-10-22,45.25,13566.969727
2007-10-23,43.93,13676.230469
2007-10-24,43.869999,13675.250000
2007-10-25,43.880001,13671.919922
2007-10-26,44.639999,13806.700195
2007-10-29,45.009998,13870.259766
2007-10-30,45.369999,13792.469727
2007-10-31,45.209999,13930.009766
2007-11-01,44.029999,13567.870117
2007-11-02,44.189999,13595.099609
2007-11-05,44.029999,13543.400391
2007-11-06,44.290001,13660.940430
2007-11-07,43.93,13300.019531
2007-11-08,43.619999,13266.290039
2007-11-09,42.900002,13042.740234
2007-11-12,43.32,12987.549805
2007-11-13,45.970001,13307.089844
2007-11-14,46.509998,13231.009766
2007-11-15,46.200001,13110.049805
2007-11-16,46.34,13176.790039
2007-11-19,45.470001,12958.440430
2007-11-20,45.5,13010.139648
2007-11-21,44.860001,12799.040039
2007-11-23,45.73,12980.879883
2007-11-26,45.029999,12743.440430
2007-11-27,45.830002,12958.440430
2007-11-28,47.23,13289.450195
2007-11-29,47.540001,13311.730469
2007-11-30,47.900002,13371.719727
2007-12-03,47.869999,13314.570313
2007-12-04,48.189999,13248.730469
2007-12-05,48.900002,13444.959961
2007-12-06,49.27,13619.889648
2007-12-07,49.02,13625.580078
2007-12-10,49.43,13727.030273
2007-12-11,49.029999,13432.769531
2007-12-12,48.23,13473.900391
2007-12-13,48.330002,13517.959961
2007-12-14,47.630001,13339.849609
2007-12-17,47.830002,13167.200195
2007-12-18,48.240002,13232.469727
2007-12-19,48.080002,13207.269531
2007-12-20,47.849998,13245.639648
2007-12-21,48.209999,13450.650391
2007-12-24,48.740002,13550.040039
2007-12-26,48.380001,13551.690430
2007-12-27,47.77,13359.610352
2007-12-28,48.080002,13365.870117
2007-12-31,47.529999,13264.820313
2008-01-02,46.900002,13043.959961
2008-01-03,46.380001,13056.719727
2008-01-04,45.720001,12800.179688
2008-01-07,46.560001,12827.490234
2008-01-08,45.970001,12589.070313
2008-01-09,46.900002,12735.309570
2008-01-10,48.400002,12853.089844
2008-01-11,47.720001,12606.299805
2008-01-14,47.669998,12778.150391
2008-01-15,46.990002,12501.110352
2008-01-16,47.490002,12466.160156
2008-01-17,47.48,12159.209961
2008-01-18,47.580002,12099.299805
2008-01-22,49.200001,11971.190430
2008-01-23,50.16,12270.169922
2008-01-24,48.91,12378.610352
2008-01-25,48.09,12207.169922
2008-01-28,48.709999,12383.889648
2008-01-29,49.009998,12480.299805
2008-01-30,49.16,12442.830078
2008-01-31,50.740002,12650.360352
2008-02-01,51.18,12743.190430
2008-02-04,50.07,12635.160156
2008-02-05,49.560001,12265.129883
2008-02-06,48.830002,12200.099609
2008-02-07,49.84,12247.000000
2008-02-08,48.759998,12182.129883
2008-02-11,49.599998,12240.009766
2008-02-12,50.25,12373.410156
2008-02-13,50.66,12552.240234
2008-02-14,49.970001,12376.980469
2008-02-15,49.439999,12348.209961
2008-02-19,49.66,12337.219727
2008-02-20,49.700001,12427.259766
2008-02-21,49.790001,12284.299805
2008-02-22,49.970001,12381.019531
2008-02-25,50.330002,12570.219727
2008-02-26,51.400002,12684.919922
2008-02-27,51.43,12694.280273
2008-02-28,50.700001,12582.179688
2008-02-29,49.59,12266.389648
2008-03-03,49.889999,12258.900391
2008-03-04,49.869999,12213.799805
2008-03-05,49.549999,12254.990234
2008-03-06,49.98,12040.389648
2008-03-07,49.900002,11893.690430
2008-03-10,48.849998,11740.150391
2008-03-11,50.25,12156.809570
2008-03-12,50.290001,12110.240234
2008-03-13,50.599998,12145.740234
2008-03-14,49.82,11951.089844
2008-03-17,49.950001,11972.250000
2008-03-18,50.98,12392.660156
2008-03-19,50.779999,12099.660156
2008-03-20,53.23,12361.320313
2008-03-24,53.630001,12548.639648
2008-03-25,53.049999,12532.599609
2008-03-26,52.900002,12422.860352
2008-03-27,52.369999,12302.459961
2008-03-28,52.119999,12216.400391
2008-03-31,52.68,12262.889648
2008-04-01,54.080002,12654.360352
2008-04-02,54.459999,12608.919922
2008-04-03,54.93,12626.030273
2008-04-04,54.400002,12609.419922
2008-04-07,54.23,12612.429688
2008-04-08,54.450001,12576.440430
2008-04-09,54.139999,12527.259766
2008-04-10,54.66,12581.980469
2008-04-11,54.799999,12325.419922
2008-04-14,55.150002,12302.059570
2008-04-15,56.27,12362.469727
2008-04-16,57.07,12619.269531
2008-04-17,56.669998,12620.490234
2008-04-18,56.310001,12849.360352
2008-04-21,56.380001,12825.019531
2008-04-22,56.549999,12720.230469
2008-04-23,56.919998,12763.219727
2008-04-24,57.450001,12848.950195
2008-04-25,57.650002,12891.860352
2008-04-28,57.349998,12871.750000
2008-04-29,58.610001,12831.940430
2008-04-30,57.98,12820.129883
2008-05-01,58.07,13010.000000
2008-05-02,57.5,13058.200195
2008-05-05,56.970001,12969.540039
2008-05-06,56.349998,13020.830078
2008-05-07,56.830002,12814.349609
2008-05-08,57.16,12866.780273
2008-05-09,57.18,12745.879883
2008-05-12,58.02,12876.309570
2008-05-13,56.650002,12832.179688
2008-05-14,57.450001,12898.379883
2008-05-15,57.119999,12992.660156
2008-05-16,57.040001,12986.799805
2008-05-19,56.400002,13028.160156
2008-05-20,55.950001,12828.679688
2008-05-21,55.23,12601.190430
2008-05-22,56.049999,12625.620117
2008-05-23,55.75,12479.629883
2008-05-27,56.400002,12548.349609
2008-05-28,57.09,12594.030273
2008-05-29,57.939999,12646.219727
2008-05-30,57.740002,12638.320313
2008-06-02,57.200001,12503.820313
2008-06-03,57.77,12402.849609
2008-06-04,57.68,12390.480469
2008-06-05,59.799999,12604.450195
2008-06-06,58.369999,12209.809570
2008-06-09,59.57,12280.320313
2008-06-10,59.779999,12289.759766
2008-06-11,58.52,12083.769531
2008-06-12,59.110001,12141.580078
2008-06-13,59.18,12307.349609
2008-06-16,59.310001,12269.080078
2008-06-17,58.689999,12160.299805
2008-06-18,57.669998,12029.059570
2008-06-19,57.689999,12063.089844
2008-06-20,56.259998,11842.690430
2008-06-23,56.639999,11842.360352
2008-06-24,57.32,11807.429688
2008-06-25,58.119999,11811.830078
2008-06-26,56.830002,11453.419922
2008-06-27,56.299999,11346.509766
2008-06-30,56.200001,11350.009766
2008-07-01,57.029999,11382.259766
2008-07-02,56.5,11215.509766
2008-07-03,56.599998,11288.540039
2008-07-07,56.91,11231.959961
2008-07-08,59.110001,11384.209961
2008-07-09,57.669998,11147.440430
2008-07-10,57.209999,11229.019531
2008-07-11,56.290001,11100.540039
2008-07-14,56.310001,11055.190430
2008-07-15,56.240002,10962.540039
2008-07-16,56.959999,11239.280273
2008-07-17,57.68,11446.660156
2008-07-18,57.919998,11496.570313
2008-07-21,57.310001,11467.339844
2008-07-22,59.060001,11602.500000
2008-07-23,58.09,11632.379883
2008-07-24,56.970001,11349.280273
2008-07-25,56.830002,11370.690430
2008-07-28,56.02,11131.080078
2008-07-29,57.450001,11397.559570
2008-07-30,58.560001,11583.690430
2008-07-31,58.619999,11378.019531
2008-08-01,57.75,11326.320313
2008-08-04,58.43,11284.150391
2008-08-05,60.34,11615.769531
2008-08-06,60.759998,11656.070313
2008-08-07,56.959999,11431.429688
2008-08-08,57.860001,11734.320313
2008-08-11,58.560001,11782.349609
2008-08-12,59.25,11642.469727
2008-08-13,57.880001,11532.959961
2008-08-14,58.099998,11615.929688
2008-08-15,59.369999,11659.900391
2008-08-18,58.830002,11479.389648
2008-08-19,58.200001,11348.549805
2008-08-20,58.360001,11417.429688
2008-08-21,58.5,11430.209961
2008-08-22,59.439999,11628.059570
2008-08-25,58.549999,11386.250000
2008-08-26,59,11412.870117
2008-08-27,59.290001,11502.509766
2008-08-28,59.880001,11715.179688
2008-08-29,59.07,11543.959961
2008-09-02,59.650002,11516.919922
2008-09-03,59.790001,11532.879883
2008-09-04,59.779999,11188.230469
2008-09-05,60.740002,11220.959961
2008-09-08,62,11510.740234
2008-09-09,61.130001,11230.730469
2008-09-10,62.02,11268.919922
2008-09-11,63.169998,11433.709961
2008-09-12,62.41,11421.990234
2008-09-15,61.630001,10917.509766
2008-09-16,62.139999,11059.019531
2008-09-17,59.639999,10609.660156
2008-09-18,61.48,11019.690430
2008-09-19,59.700001,11388.440430
2008-09-22,58.889999,11015.690430
